2359	0	0
2359	655.35	65535
2360	0	0
2360	655.35	65535
2361	0	0
2361	655.35	65535
2362	0	0
2362	655.35	65535
2363	0	0
2363	219.9015	4095
485	.01	1
485	10.01	1003
485	5.1	510
485	5.11	511
485	5.11	513
485	5.16	514
485	5.16	518
485	5.21	519
485	5.21	523
485	5.26	524
485	5.26	528
485	5.31	529
485	5.31	533
485	5.36	534
485	5.36	538
485	5.41	539
485	5.41	543
485	5.46	544
485	5.46	548
485	5.51	549
485	5.51	553
485	5.56	554
485	5.56	558
485	5.61	559
485	5.61	563
485	5.66	564
485	5.66	568
485	5.71	569
485	5.71	573
485	5.76	574
485	5.76	578
485	5.81	579
485	5.81	583
485	5.86	584
485	5.86	588
485	5.91	589
485	5.91	593
485	5.96	594
485	5.96	598
485	6.01	599
485	6.01	603
485	6.06	604
485	6.06	608
485	6.11	609
485	6.11	613
485	6.16	614
485	6.16	618
485	6.21	619
485	6.21	623
485	6.26	624
485	6.26	628
485	6.31	629
485	6.31	633
485	6.36	634
485	6.36	638
485	6.41	639
485	6.41	643
485	6.46	644
485	6.46	648
485	6.51	649
485	6.51	653
485	6.56	654
485	6.56	658
485	6.61	659
485	6.61	663
485	6.66	664
485	6.66	668
485	6.71	669
485	6.71	673
485	6.76	674
485	6.76	678
485	6.81	679
485	6.81	683
485	6.86	684
485	6.86	688
485	6.91	689
485	6.91	693
485	6.96	694
485	6.96	698
485	7.01	699
485	7.01	703
485	7.06	704
485	7.06	708
485	7.11	709
485	7.11	713
485	7.16	714
485	7.16	718
485	7.21	719
485	7.21	723
485	7.26	724
485	7.26	728
485	7.31	729
485	7.31	733
485	7.36	734
485	7.36	738
485	7.41	739
485	7.41	743
485	7.46	744
485	7.46	748
485	7.51	749
485	7.51	753
485	7.56	754
485	7.56	758
485	7.61	759
485	7.61	763
485	7.66	764
485	7.66	768
485	7.71	769
485	7.71	773
485	7.76	774
485	7.76	778
485	7.81	779
485	7.81	783
485	7.86	784
485	7.86	788
485	7.91	789
485	7.91	793
485	7.96	794
485	7.96	798
485	8.01	799
485	8.01	803
485	8.06	804
485	8.06	808
485	8.11	809
485	8.11	813
485	8.16	814
485	8.16	818
485	8.21	819
485	8.21	823
485	8.26	824
485	8.26	828
485	8.31	829
485	8.31	833
485	8.36	834
485	8.36	838
485	8.41	839
485	8.41	843
485	8.46	844
485	8.46	848
485	8.51	849
485	8.51	853
485	8.56	854
485	8.56	858
485	8.61	859
485	8.61	863
485	8.66	864
485	8.66	868
485	8.71	869
485	8.71	873
485	8.76	874
485	8.76	878
485	8.81	879
485	8.81	883
485	8.86	884
485	8.86	888
485	8.91	889
485	8.91	893
485	8.96	894
485	8.96	898
485	9.01	899
485	9.01	903
485	9.06	904
485	9.06	908
485	9.11	909
485	9.11	913
485	9.16	914
485	9.16	918
485	9.21	919
485	9.21	923
485	9.26	924
485	9.26	928
485	9.31	929
485	9.31	933
485	9.36	934
485	9.36	938
485	9.41	939
485	9.41	943
485	9.46	944
485	9.46	948
485	9.51	949
485	9.51	953
485	9.56	954
485	9.56	958
485	9.61	959
485	9.61	963
485	9.66	964
485	9.66	968
485	9.71	969
485	9.71	973
485	9.76	974
485	9.76	978
485	9.81	979
485	9.81	983
485	9.86	984
485	9.86	988
485	9.91	989
485	9.91	993
485	9.96	994
485	9.96	998
485	10.01	999
29	0	0
29	-1.157	23
29	-6.627	255
33	-33.27	0
33	27.02	106
33	-18.26	11
33	39.9	142
33	-11.93	19
33	80.11	255
33	-5.71	29
33	1.07	42
33	-25.35	5
33	14.13	72
34	0	0
34	3	255
2770	70	10
2770	-5	107
2770	65	11
2770	-10	122
2770	60	13
2770	-15	137
2770	55	15
2770	-20	153
2770	-25	168
2770	50	18
2770	-30	183
2770	-35	195
2770	-40	207
2770	45	21
2770	-45	217
2770	-50	225
2770	-55	231
2770	40	25
2770	35	30
2770	30	35
2770	25	42
2770	20	49
2770	90	5
2770	15	58
2770	85	6
2770	10	68
2770	80	7
2770	75	8
2770	5	80
2770	0	93
2771	70	10
2771	-5	107
2771	65	11
2771	-10	122
2771	60	13
2771	-15	137
2771	55	15
2771	-20	153
2771	-25	168
2771	50	18
2771	-30	183
2771	-35	195
2771	-40	207
2771	45	21
2771	-45	217
2771	-50	225
2771	-55	231
2771	40	25
2771	35	30
2771	30	35
2771	25	42
2771	20	49
2771	90	5
2771	15	58
2771	85	6
2771	10	68
2771	80	7
2771	75	8
2771	5	80
2771	0	93
2772	70	10
2772	-5	107
2772	65	11
2772	-10	122
2772	60	13
2772	-15	137
2772	55	15
2772	-20	153
2772	-25	168
2772	50	18
2772	-30	183
2772	-35	195
2772	-40	207
2772	45	21
2772	-45	217
2772	-50	225
2772	-55	231
2772	40	25
2772	-74	255
2772	35	30
2772	30	35
2772	25	42
2772	20	49
2772	90	5
2772	15	58
2772	85	6
2772	10	68
2772	80	7
2772	75	8
2772	5	80
2772	0	93
2412	70	10
2412	-5	107
2412	65	11
2412	-10	122
2412	60	13
2412	-15	137
2412	55	15
2412	-20	153
2412	-25	168
2412	50	18
2412	-30	183
2412	-35	195
2412	-40	207
2412	45	21
2412	-45	217
2412	-50	225
2412	-55	231
2412	40	25
2412	35	30
2412	30	35
2412	25	42
2412	20	49
2412	90	5
2412	15	58
2412	85	6
2412	10	68
2412	80	7
2412	75	8
2412	5	80
2412	0	93
2773	-100	100
