NACD2002	2	1	U	I	C
NACD2003	2	1	U	I	C
NACD2004	2	1	U	I	C
NACD2005	2	1	U	I	C
NACD2006	2	1	U	I	C
NACD2007	2	1	U	I	C
NACD2008	2	1	U	I	C
NACD2009	2	1	U	I	C
NACD2010	2	1	U	I	C
NACD2011	2	1	U	I	C
NACD2012	2	1	U	I	C
NACD2502	2	1	U	I	C
NACD2503	2	1	U	I	C
NACD2504	2	1	U	I	C
NACD2505	2	1	U	I	C
NACD2506	2	1	U	I	C
NACD2507	2	1	U	I	C
NACD2508	2	1	U	I	C
NACD2509	2	1	U	I	C
NACD2510	2	1	U	I	C
NACD2511	2	1	U	I	C
NACD2512	2	1	U	I	C
NACP1065	1	1	C	R	C
NACP1071	1	1	U	I	C
NACP1072	1	1	C	R	C
NACP1087	1	1	C	R	C
NACP1088	1	1	C	R	C
NACP1089	1	1	C	R	C
NACP1090	1	1	C	R	C
NACP1091	1	1	C	R	C
NACP1092	1	1	C	R	C
NACP1093	1	1	C	R	C
NACP1094	1	1	C	R	C
NACP1095	1	1	C	R	C
NACP1096	1	1	C	R	C
NACP1097	1	1	C	R	C
NACP1098	1	1	C	R	C
NACP1099	1	1	C	R	C
NACP1106	1	1	U	I	C
NACP1302	2	1	U	I	C
NACP1303	1	1	U	I	C
NACP1304	1	1	U	I	C
NACP1325	1	1	U	I	C
NACP1326	1	1	C	R	C
NACP1330	1	1	U	I	C
NACP1331	1	1	U	I	C
NACP1332	1	1	U	I	C
NACP1333	1	1	U	I	C
NACP1337	1	1	C	R	C
NACP1339	1	1	U	I	C
NACP1340	1	1	U	I	C
NACP1341	1	1	U	I	C
NACP1342	1	1	C	R	C
NACP1343	1	1	C	R	C
NACP1345	1	1	U	I	C
NACP1346	1	1	C	R	C
NACP1347	1	1	C	R	C
NACP1348	1	1	C	R	C
NACP1353	1	1	U	I	C
NACP1392	1	1	U	I	C
NACP1565	1	1	U	I	C
NACP1571	1	1	U	I	C
NACP1587	1	1	C	R	C
NACP1588	1	1	C	R	C
NACP1589	1	1	C	R	C
NACP1590	1	1	C	R	C
NACP1591	1	1	C	R	C
NACP1592	1	1	C	R	C
NACP1593	1	1	C	R	C
NACP1594	1	1	C	R	C
NACP1595	1	1	C	R	C
NACP1596	1	1	C	R	C
NACP1597	1	1	C	R	C
NACP1598	1	1	C	R	C
NACP1599	1	1	C	R	C
NACP1606	1	1	C	R	C
NACP1710	1	1	U	I	C
NACP1802	2	1	U	I	C
NACP1803	1	1	U	I	C
NACP1804	1	1	U	I	C
NACP1825	1	1	U	I	C
NACP1826	1	1	C	R	C
NACP1837	1	1	C	R	C
NACP1842	1	1	C	R	C
NACP1843	1	1	C	R	C
NACP1892	1	1	C	R	C
NACP2065	1	1	C	R	C
NACP2071	1	1	U	I	C
NACP2072	1	1	C	R	C
NACP2087	1	1	C	R	C
NACP2088	1	1	C	R	C
NACP2089	1	1	C	R	C
NACP2090	1	1	C	R	C
NACP2091	1	1	C	R	C
NACP2092	1	1	C	R	C
NACP2093	1	1	C	R	C
NACP2094	1	1	C	R	C
NACP2095	1	1	C	R	C
NACP2096	1	1	C	R	C
NACP2097	1	1	C	R	C
NACP2098	1	1	C	R	C
NACP2099	1	1	C	R	C
NACP2106	1	1	U	I	C
NACP2302	2	1	U	I	C
NACP2303	1	1	U	I	C
NACP2304	1	1	U	I	C
NACP2325	1	1	U	I	C
NACP2326	1	1	C	R	C
NACP2330	1	1	U	I	C
NACP2331	1	1	U	I	C
NACP2332	1	1	U	I	C
NACP2333	1	1	U	I	C
NACP2337	1	1	C	R	C
NACP2339	1	1	U	I	C
NACP2340	1	1	U	I	C
NACP2341	1	1	U	I	C
NACP2342	1	1	C	R	C
NACP2343	1	1	C	R	C
NACP2345	1	1	U	I	C
NACP2346	1	1	C	R	C
NACP2347	1	1	C	R	C
NACP2348	1	1	C	R	C
NACP2353	1	1	U	I	C
NACP2392	1	1	U	I	C
NACP2565	1	1	U	I	C
NACP2571	1	1	U	I	C
NACP2587	1	1	C	R	C
NACP2588	1	1	C	R	C
NACP2589	1	1	C	R	C
NACP2590	1	1	C	R	C
NACP2591	1	1	C	R	C
NACP2592	1	1	C	R	C
NACP2593	1	1	C	R	C
NACP2594	1	1	C	R	C
NACP2595	1	1	C	R	C
NACP2596	1	1	C	R	C
NACP2597	1	1	C	R	C
NACP2598	1	1	C	R	C
NACP2599	1	1	C	R	C
NACP2606	1	1	C	R	C
NACP2802	2	1	U	I	C
NACP2803	1	1	U	I	C
NACP2804	1	1	U	I	C
NACP2825	1	1	U	I	C
NACP2826	1	1	C	R	C
NACP2837	1	1	C	R	C
NACP2842	1	1	C	R	C
NACP2843	1	1	C	R	C
NACP2892	1	1	C	R	C
NACP9087	1	1	C	R	C
NACP9088	1	1	C	R	C
NACP9089	1	1	C	R	C
NACP9090	1	1	C	R	C
NACP9091	1	1	C	R	C
NACP9092	1	1	C	R	C
NACP9093	1	1	C	R	C
NACP9094	1	1	C	R	C
NACP9095	1	1	C	R	C
NACP9096	1	1	C	R	C
NACP9097	1	1	C	R	C
NACP9303	1	1	U	I	C
NACP9304	1	1	U	I	C
NACP9565	1	1	U	I	C
NACP9587	1	1	C	R	C
NACP9588	1	1	C	R	C
NACP9589	1	1	C	R	C
NACP9590	1	1	C	R	C
NACP9591	1	1	C	R	C
NACP9592	1	1	C	R	C
NACP9593	1	1	C	R	C
NACP9594	1	1	C	R	C
NACP9595	1	1	C	R	C
NACP9596	1	1	C	R	C
NACP9597	1	1	C	R	C
NACP9803	1	1	U	I	C
NACP9804	1	1	U	I	C
NACPA087	1	1	C	R	C
NACPA088	1	1	C	R	C
NACPA089	1	1	C	R	C
NACPA090	1	1	C	R	C
NACPA091	1	1	C	R	C
NACPA092	1	1	C	R	C
NACPA093	1	1	C	R	C
NACPA094	1	1	C	R	C
NACPA095	1	1	C	R	C
NACPA096	1	1	C	R	C
NACPA097	1	1	C	R	C
NACPA303	1	1	U	I	C
NACPA304	1	1	U	I	C
NACPA565	1	1	U	I	C
NACPA587	1	1	C	R	C
NACPA588	1	1	C	R	C
NACPA589	1	1	C	R	C
NACPA590	1	1	C	R	C
NACPA591	1	1	C	R	C
NACPA592	1	1	C	R	C
NACPA593	1	1	C	R	C
NACPA594	1	1	C	R	C
NACPA595	1	1	C	R	C
NACPA596	1	1	C	R	C
NACPA597	1	1	C	R	C
NACPA803	1	1	U	I	C
NACPA804	1	1	U	I	C
NACPB565	1	1	U	I	C
NACPC565	1	1	U	I	C
NACPD565	1	1	U	I	C
NACPE565	1	1	U	I	C
NACW0D0E	1	1	U	I	C
NACW0F01	1	1	C	R	C
NACW0F03	1	1	C	R	C
NACW0F05	1	1	C	R	C
NACW0F07	1	1	C	R	C
NACW0F09	1	1	C	R	C
NACW0F0B	1	1	C	R	C
NACW0F0D	1	1	C	R	C
NACW0F0F	1	1	C	R	C
NACW0F0R	1	1	C	R	C
NACW0F0T	1	1	C	R	C
NACW0F0V	1	1	C	R	C
NACW0F0X	1	1	C	R	C
NACW0F0Z	1	1	C	R	C
NACW0F11	1	1	C	R	C
NACW0F13	1	1	C	R	C
NACW0F15	1	1	C	R	C
NACW0G05	1	2	C	R	C
NACW0G07	1	2	C	R	C
NACW0G0H	1	2	C	R	C
NACW0G0J	1	2	C	R	C
NACW0G0T	1	2	C	R	C
NACW0G0V	1	2	C	R	C
NACW0G15	1	2	C	R	C
NACW0G17	1	2	C	R	C
NACW0G1C	1	2	C	R	C
NACW0G1D	1	2	C	R	C
NACW0G1E	1	2	C	R	C
NACW0G1F	1	2	C	R	C
NACW0H0A	1	1	U	I	C
NACW0H0M	1	1	U	I	C
NACW0K0D	1	4	C	R	C
NACW0K0E	1	4	C	R	C
NACW0K0M	1	1	U	I	C
NACW0L02	1	2	C	R	C
NACW0P00	1	22	C	R	C
NACW0P01	1	18	C	R	C
NACW0P02	1	22	C	R	C
NACW0T00	1	8	C	R	C
NACW0T0E	2	6	C	R	C
NACW0T0F	2	6	C	R	C
NACW0T0G	2	6	C	R	C
NACW0U06	1	2	C	R	C
NACW0U07	1	2	C	R	C
NACW0U08	1	2	C	R	C
NACW0V06	1	1	U	I	C
NACW0V07	1	1	U	I	C
NACW0X0E	1	2	U	I	C
NACW0X0H	1	2	C	R	C
NACW0Y03	1	2	C	R	C
NACW0Y04	1	2	U	I	C
NACW1204	1	1	C	R	C
NACW1205	1	1	C	R	C
NACW120A	1	2	C	R	C
NACW120B	1	2	C	R	C
NACW120O	1	1	C	R	C
NACW120P	1	1	C	R	C
NACW120U	1	2	C	R	C
NACW120V	1	2	C	R	C
NACW1214	1	2	C	R	C
NACW1217	3	2	C	R	C
NACW1218	3	2	C	R	C
NACW121C	3	2	C	R	C
NACW121D	3	2	C	R	C
NACW121E	1	1	C	R	C
NACW121F	1	1	C	R	C
NACW121G	1	1	C	R	C
NACW121H	1	1	C	R	C
NACW1306	1	1	C	R	C
NACW1307	1	1	C	R	C
NACW1308	1	2	C	R	C
NACW1309	1	2	C	R	C
NACW130A	1	2	C	R	C
NACW1404	1	1	C	R	C
NACW1405	1	1	C	R	C
NACW140A	1	1	C	R	C
NACW140B	1	1	C	R	C
NACW1600	1	4	U	I	C
NACW1800	1	10	C	R	C
NACW1B0M	1	2	C	R	C
NACW1B0N	1	2	C	R	C
NACW1B0O	1	2	C	R	C
NACW1C0F	1	2	C	R	C
NACW1C0G	1	2	C	R	C
NACW1D0E	1	2	C	R	C
NACW1E06	1	2	C	R	C
NACW1E7P	1	1	C	R	C
NACW1G02	1	2	C	R	C
NACW1J00	1	2	U	I	C
NACW1K0I	2	1	U	I	C
NACW1K0K	2	1	U	I	C
NACW1K2Y	2	1	U	I	C
NACW1K30	2	1	U	I	C
NACX2400	1	1	C	R	C
NACX2401	1	1	C	R	C
NACX2402	1	1	C	R	C
NACX2403	1	1	C	R	C
NACX2404	1	1	C	R	C
NACX2405	1	1	C	R	C
NACX2406	1	1	C	R	C
NACX2407	1	1	C	R	C
NACX2408	1	1	C	R	C
NACX2409	1	1	C	R	C
NACX2410	1	1	C	R	C
NACX2411	1	1	C	R	C
NACX2412	1	1	C	R	C
NACX2413	1	1	C	R	C
NACX2414	1	1	C	R	C
NACX3001	1	1	U	I	C
NACX3002	1	1	U	I	C
NACX3003	1	1	U	I	C
NACX3004	1	1	U	I	C
NALA0002	1	2	U	I	C
NALA0003	1	2	U	I	C
NALA0004	1	2	U	I	C
NALA0016	1	1	U	I	C
NALD0107	1	6	U	I	C
NALD0501	1	2	C	R	C
NALD0502	1	2	C	R	C
NALD0601	1	2	C	R	C
NALD0602	1	2	C	R	C
NALD0701	2	2	C	R	C
NALD0702	2	2	C	R	C
NALD0801	2	2	C	R	C
NALD0802	1	2	C	R	C
NALD0901	1	2	C	R	C
NALD0902	1	2	C	R	C
NALD1001	1	2	C	R	C
NALD1002	1	2	C	R	C
NALD1102	1	2	C	R	C
NALD1201	1	2	C	R	C
NALD1701	1	1	U	I	C
NALD1702	1	1	U	I	C
NALD1703	1	1	U	I	C
NALD1704	1	1	U	I	C
NALD1705	1	1	U	I	C
NALD1706	1	1	U	I	C
NALD1707	1	1	U	I	C
NALD1708	1	1	U	I	C
NALD1709	1	1	U	I	C
NALD1711	1	1	U	I	C
NALD1712	1	1	U	I	C
NALD1713	1	1	U	I	C
NALD1801	1	2	C	R	C
NALD1802	1	2	C	R	C
NALD1901	1	2	C	R	C
NALD1902	1	2	C	R	C
NALD2002	1	1	U	I	C
NALD2003	1	2	U	I	C
NALD3702	1	1	U	I	C
NALD3703	1	1	U	I	C
NALD3704	1	1	U	I	C
NALD3705	1	1	U	I	C
NALD3706	1	1	U	I	C
NALD3707	1	1	U	I	C
NAWD08JK	1	1	U	I	C
NAWD08JL	1	1	U	I	C
NAWD08M2	1	1	U	I	C
NAWD08M3	1	1	U	I	C
NAWD08NU	1	1	U	I	C
NAWD0A02	1	1	U	I	C
NAWD0A08	1	1	U	I	C
NAWD0A0O	1	1	U	I	C
NAWD0A12	1	1	U	I	C
NAWD0A16	1	1	U	I	C
NAWD0A1I	1	1	U	I	C
NAWD0A20	1	1	U	I	C
NAWD0A2K	1	1	U	I	C
NAWD0A4W	1	1	U	I	C
NAWD0A58	1	1	U	I	C
NAWD0E00	1	1	U	I	C
NAWD0E01	1	1	U	I	C
NAWD0E02	1	1	U	I	C
NAWD0E03	1	1	U	I	C
NAWD0E07	30	1	U	I	C
NAWD0E08	30	1	U	I	C
NAWD0E09	30	1	U	I	C
NAWD0E0A	1	1	U	I	C
NAWD0E0B	1	1	U	I	C
NAWD0E0C	1	1	U	I	C
NAWD0E0D	1	1	U	I	C
NAWD0E0H	30	1	U	I	C
NAWD0E0I	30	1	U	I	C
NAWD0E0J	30	1	U	I	C
NAWD0E0K	1	1	U	I	C
NAWD0E0L	1	1	U	I	C
NAWD0E0M	1	1	U	I	C
NAWD0E0N	1	1	U	I	C
NAWD0E0R	30	1	U	I	C
NAWD0E0S	30	1	U	I	C
NAWD0E0T	30	1	U	I	C
NAWD0F00	1	1	U	I	C
NAWD0F01	1	1	U	I	C
NAWD0F02	1	1	U	I	C
NAWD0F03	1	1	U	I	C
NAWD0F04	1	1	U	I	C
NAWD0F05	1	1	U	I	C
NAWD0F06	1	1	U	I	C
NAWD0F07	1	1	U	I	C
NAWD0F08	1	1	U	I	C
NAWD0F09	1	1	U	I	C
NAWD0F0A	1	1	U	I	C
NAWD0F0B	1	1	U	I	C
NAWD0F0C	1	1	U	I	C
NAWD0F0D	1	1	U	I	C
NAWD0F0E	1	1	U	I	C
NAWD0F0F	1	1	U	I	C
NAWD0F0G	1	1	U	I	C
NAWD0F0H	1	1	U	I	C
NAWD0F0I	1	1	U	I	C
NAWD0F0J	1	1	U	I	C
NAWD0F0K	1	1	U	I	C
NAWD0F0L	1	1	U	I	C
NAWD0F0M	1	1	U	I	C
NAWD0F0N	1	1	U	I	C
NAWD0F0O	1	1	U	I	C
NAWD0F0P	1	1	U	I	C
NAWD0F0Q	1	1	U	I	C
NAWD0F0R	1	1	U	I	C
NAWD0G01	1	1	U	I	C
NAWD0G03	1	1	U	I	C
NAWD0G04	2	1	U	I	C
NAWD0G05	1	1	U	I	C
NAWD0G06	1	1	U	I	C
NAWD0G08	1	1	U	I	C
NAWD0G09	2	1	U	I	C
NAWD0G0A	1	1	U	I	C
NAWD0G0B	1	1	U	I	C
NAWD0G0D	1	1	U	I	C
NAWD0G0E	2	1	U	I	C
NAWD0G0F	1	1	U	I	C
NAWD0G0G	1	1	U	I	C
NAWD0G0I	1	1	U	I	C
NAWD0G0J	2	1	U	I	C
NAWD0H04	1	1	U	I	C
NAWD0H09	1	1	U	I	C
NAWD0J00	1	1	U	I	C
NAWD0J01	1	1	U	I	C
NAWD0K0E	1	1	U	I	C
NAWD0L03	1	2	U	I	C
NAWD0L04	1	1	U	I	C
NAWD0M00	2	1	U	I	C
NAWD0M02	1	1	U	I	C
NAWD0N00	1	1	U	I	C
NAWD0N01	1	1	U	I	C
NAWD0P00	1	1	U	I	C
NAWD0P01	1	1	U	I	C
NAWD0P02	1	1	U	I	C
NAWD0P05	1	1	U	I	C
NAWD0P06	1	1	U	I	C
NAWD0P0K	1	1	U	I	C
NAWD0T01	1	1	U	I	C
NAWD0V00	1	1	U	I	C
NAWD0V01	1	1	U	I	C
NAWD0V02	1	1	U	I	C
NAWD0X01	1	1	U	I	C
NAWD0Y01	1	1	U	I	C
NAWD0Y03	1	1	U	I	C
NAWD0Y52	1	1	U	I	C
NAWD1103	1	1	U	I	C
NAWD1201	1	1	U	I	C
NAWD1203	1	1	U	I	C
NAWD1301	1	1	U	I	C
NAWD1302	1	1	U	I	C
NAWD1303	1	1	U	I	C
NAWD1A05	1	1	U	I	C
NAWD1E01	1	1	U	I	C
NAWD1E02	1	1	U	I	C
NAWD1E03	1	1	U	I	C
NAWD1E04	1	1	U	I	C
NAWD1E05	1	1	U	I	C
NAWD1E06	1	1	U	I	C
NAWD1E07	1	1	U	I	C
NAWD1F00	1	1	U	I	C
NAWD1F01	1	1	U	I	C
NAWD1F02	1	1	U	I	C
NAWD1L05	1	1	U	I	C
NAWD1L06	1	1	U	I	C
NAWD1L07	1	1	U	I	C
NAWD1L08	1	1	U	I	C
NAWD1L09	1	1	U	I	C
NAWD1L0A	1	1	U	I	C
NAWD1L0B	1	1	U	I	C
NAWD1L0C	1	1	U	I	C
NAWD1L0D	1	1	U	I	C
NAWD1L0E	1	1	U	I	C
NAWD1L0F	1	1	U	I	C
NAWD1L0L	1	1	U	I	C
NAWD1L0M	1	1	U	I	C
NAWD1L0N	1	1	U	I	C
NAWD1L0O	1	1	U	I	C
NAWD1L0P	1	1	U	I	C
NAWD1L0Q	1	1	U	I	C
NAWD1L0R	1	1	U	I	C
NAWD1L0S	1	1	U	I	C
NAWD1L0T	1	1	U	I	C
NAWD1L0U	1	1	U	I	C
NAWD1L0V	1	1	U	I	C
NAWD1N01	1	1	U	I	C
NAWD1N02	1	1	U	I	C
NAWD1N03	1	1	U	I	C
NAWD1N04	1	1	U	I	C
NAWD1R06	1	1	U	I	C
NAWD1R07	1	1	U	I	C
NAWD1R08	1	1	U	I	C
NAWD1R09	1	1	U	I	C
NAWD1R0A	1	1	U	I	C
NAWD1R0B	1	1	U	I	C
NAWD1R0C	1	1	U	I	C
NAWD1R0D	1	1	U	I	C
NAWD1R0E	1	1	U	I	C
NAWD1R0F	1	1	U	I	C
NAWD1R0G	1	1	U	I	C
NAWD1R0N	1	1	U	I	C
NAWD1R0O	1	1	U	I	C
NAWD1R0P	1	1	U	I	C
NAWD1R0Q	1	1	U	I	C
NAWD1R0R	1	1	U	I	C
NAWD1R0S	1	1	U	I	C
NAWD1R0T	1	1	U	I	C
NAWD1R0U	1	1	U	I	C
NAWD1R0V	1	1	U	I	C
NAWD1R0W	1	1	U	I	C
NAWD1R0X	1	1	U	I	C
NAWDHW08	1	1	U	I	C
NAWDHW0I	1	1	U	I	C
NAWDHW0S	1	1	U	I	C
NAWG0014	1	2	U	I	C
NAWG1549	1	1	U	I	C
NAWG2549	1	1	U	I	C
NCSA0087	1	1	U	I	C
NCSA0088	1	1	U	I	C
NCSA0089	1	1	U	I	C
NCSA0090	1	1	U	I	C
NCSA0091	1	1	U	I	C
NCSAB005	1	2	C	R	C
NCSAB006	1	2	C	R	C
NCSAB007	1	2	C	R	C
NCSAB008	1	2	C	R	C
NCSAB009	1	2	C	R	C
NCSAB010	1	2	C	R	C
NCSAB011	1	2	C	R	C
