46	18	50
46	21	45
46	25	40
46	30	35
46	35	30
46	42	25
46	49	20
46	58	15
46	68	10
46	80	5
46	93	0
46	107	-5
46	122	-10
46	137	-15
46	153	-20
46	168	-25
46	183	-30
46	195	-35
46	207	-40
46	217	-45
46	225	-50
46	231	-55
46	255	-73.6374
47	5	90
47	6	85
47	7	80
47	8	75
47	10	70
47	11	65
47	13	60
47	15	55
47	18	50
47	21	45
47	25	40
47	30	35
47	35	30
47	42	25
47	49	20
47	58	15
47	68	10
47	80	5
47	93	0
47	107	-5
47	122	-10
47	137	-15
47	153	-20
47	168	-25
47	183	-30
47	195	-35
47	207	-40
47	217	-45
47	225	-50
47	231	-55
47	255	-73.6374
48	5	90
48	6	85
48	7	80
48	8	75
48	10	70
48	11	65
48	13	60
48	15	55
48	18	50
48	21	45
48	25	40
48	30	35
48	35	30
48	42	25
48	49	20
48	58	15
48	68	10
48	80	5
48	93	0
48	107	-5
48	122	-10
48	137	-15
48	153	-20
48	168	-25
48	183	-30
48	195	-35
48	207	-40
48	217	-45
48	225	-50
48	231	-55
49	5	90
49	6	85
49	7	80
49	8	75
49	10	70
49	11	65
49	13	60
49	15	55
49	18	50
49	21	45
49	25	40
49	30	35
49	35	30
49	42	25
49	49	20
49	58	15
49	68	10
49	80	5
49	93	0
49	107	-5
49	122	-10
49	137	-15
49	153	-20
49	168	-25
49	183	-30
49	195	-35
49	207	-40
49	217	-45
49	225	-50
49	231	-55
50	5	90
50	6	85
50	7	80
50	8	75
50	10	70
50	11	65
50	13	60
50	15	55
50	18	50
50	21	45
50	25	40
50	30	35
50	35	30
50	42	25
50	49	20
50	58	15
50	68	10
50	80	5
50	93	0
50	107	-5
50	122	-10
50	137	-15
50	153	-20
50	168	-25
50	183	-30
50	195	-35
50	207	-40
50	217	-45
50	225	-50
50	231	-55
51	5	90
51	6	85
51	7	80
51	8	75
51	10	70
51	11	65
51	13	60
51	15	55
51	18	50
51	21	45
51	25	40
51	30	35
51	35	30
51	42	25
51	49	20
51	58	15
51	68	10
51	80	5
51	93	0
51	107	-5
51	122	-10
51	137	-15
51	153	-20
51	168	-25
51	183	-30
51	195	-35
51	207	-40
51	217	-45
51	225	-50
51	231	-55
2613	0	0
2613	1	1
3056	0	0
3056	60	1
2996	0	-65
2996	108	72.5
2996	128	83.5
2996	13	2.5
2996	149	95.5
2996	178	116
2996	18	10
2996	189	126
2996	25	19
2996	3	-28
2996	37	30
2996	57	44
2996	80	57
2996	9	-5
3015	0	-90
3015	108	20
3015	128	28
3015	13	-34.5
3015	149	37.5
3015	178	52.5
3015	18	-29
3015	189	60
3015	25	-22
3015	3	-59
3015	37	-13
3015	57	-2
3015	6	-48
3015	80	8.5
3015	9	-41
53	0	0
53	255	2.5
2514	0	-229.02
2514	1100	-64.3907
2514	1125	-57.76040625
2514	1150	-51.001725
2514	1175	-44.11465625
2514	1200	-37.0992
2514	1225	-29.95535625
2514	1250	-22.683125
2514	1275	-15.28250625
2514	1300	-7.7535
2514	1325	-.09610625
2514	1350	7.689675
2514	1375	15.60384375
2514	1400	23.6464
2514	1425	31.81734375
2514	1450	40.116675
2514	1475	48.54439375
2514	1500	57.1005
2514	1525	65.78499375
2514	1550	74.597875
2514	1575	83.53914375
2514	1600	92.6088
2514	1625	101.8068438
2514	1650	111.133275
2514	1675	120.5880938
2514	1700	130.1713
2514	1725	139.8828938
2514	1750	149.722875
2514	1775	159.6912438
2514	1800	169.788
2514	1825	180.0131438
2514	4095	1643.539348
2797	0	230.5
2797	1000	78.217
2797	1100	73.10374593
2797	1200	68.59975936
2797	1300	64.54381519
2797	1400	60.80860512
2797	1500	57.29678125
2797	1600	53.93699968
2797	1700	50.67996411
2797	1800	47.49446944
2797	1900	44.36344537
2797	2000	41.28
2797	2100	38.24346343
2797	2200	35.25543136
2797	2300	32.31580869
2797	2400	29.41885312
2797	2500	26.54921875
2797	2600	23.67799968
2797	2700	20.75877361
2797	2800	17.72364544
2797	2900	14.47929087
2797	3000	10.903
2797	3100	6.83872093
2797	3200	2.09310336
2797	3300	-3.56845781
2797	3400	-10.42577888
2797	3500	-18.80784375
2797	3600	-29.09676032
2797	3700	-41.73171689
2797	3800	-57.21293856
2797	4095	-125.2258692
2797	900	84.13861987
2798	0	-.096298
2798	1000	.136802
2798	1100	.160112
2798	1200	.183422
2798	1300	.206732
2798	1400	.230042
2798	1500	.253352
2798	1600	.276662
2798	1700	.299972
2798	1800	.323282
2798	1900	.346592
2798	2000	.369902
2798	2100	.393212
2798	2200	.416522
2798	2300	.439832
2798	2400	.463142
2798	2500	.486452
2798	2600	.509762
2798	2700	.533072
2798	2800	.556382
2798	2900	.579692
2798	3000	.603002
2798	3100	.626312
2798	3200	.649622
2798	3300	.672932
2798	3400	.696242
2798	3500	.719552
2798	3600	.742862
2798	3700	.766172
2798	3800	.789482
2798	3900	.812792
2798	4095	.8582465
2799	0	-.08266
2799	1000	.11883
2799	1100	.138979
2799	1200	.159128
2799	1300	.179277
2799	1400	.199426
2799	1500	.219575
2799	1600	.239724
2799	1700	.259873
2799	1800	.280022
2799	1900	.300171
2799	2000	.32032
2799	2100	.340469
2799	2200	.360618
2799	2300	.380767
2799	2400	.400916
2799	2500	.421065
2799	2600	.441214
2799	2700	.461363
2799	2800	.481512
2799	2900	.501661
2799	3000	.52181
2799	3100	.541959
2799	3200	.562108
2799	3300	.582257
2799	3400	.602406
2799	3500	.622555
2799	3600	.642704
2799	3700	.662853
2799	3800	.683002
2799	4095	.74244155
2799	900	.098681
2800	0	-.12859
2800	1000	.15699
2800	1100	.185548
2800	1200	.214106
2800	1300	.242664
2800	1400	.271222
2800	1500	.29978
2800	1600	.328338
2800	1700	.356896
2800	1800	.385454
2800	1900	.414012
2800	2000	.44257
2800	2100	.471128
2800	2200	.499686
2800	2300	.528244
2800	2400	.556802
2800	2500	.58536
2800	2600	.613918
2800	2700	.642476
2800	2800	.671034
2800	2900	.699592
2800	3000	.72815
2800	3100	.756708
2800	3200	.785266
2800	3300	.813824
2800	3400	.842382
2800	3500	.87094
2800	3600	.899498
2800	3700	.928056
2800	3800	.956614
2800	4095	1.0408601
2800	900	.128432
2801	0	-.10104
2801	1000	.11299
2801	1100	.134393
2801	1200	.155796
2801	1300	.177199
2801	1400	.198602
2801	1500	.220005
2801	1600	.241408
2801	1700	.262811
2801	1800	.284214
2801	1900	.305617
2801	2000	.32702
2801	2100	.348423
2801	2200	.369826
2801	2300	.391229
2801	2400	.412632
2801	2500	.434035
2801	2600	.455438
2801	2700	.476841
2801	2800	.498244
2801	2900	.519647
2801	3000	.54105
2801	3100	.562453
2801	3200	.583856
2801	3300	.605259
2801	3400	.626662
2801	3500	.648065
2801	3600	.669468
2801	3700	.690871
2801	3800	.712274
2801	3900	.733677
2801	4095	.77541285
2802	0	445.051
2802	2060	171.0195
2802	2120	163.038
2802	2180	155.0565
2802	2240	147.075
2802	2300	139.0935
2802	2360	131.112
2802	2420	123.1305
2802	2480	115.149
2802	2540	107.1675
2802	2600	99.186
2802	2660	91.2045
2802	2720	83.223
2802	2780	75.2415
2802	2840	67.26
2802	2900	59.2785
2802	2960	51.297
2802	3020	43.3155
2802	3080	35.334
2802	3140	27.3525
2802	3200	19.371
2802	3260	11.3895
2802	3320	3.408
2802	3380	-4.5735
2802	3440	-12.555
2802	3500	-20.5365
2802	3560	-28.518
2802	3620	-36.4995
2802	3680	-44.481
2802	3740	-52.4625
2802	3800	-60.444
2802	4095	-99.686375
2803	0	-68.449
2803	100	-62.859
2803	1000	-12.549
2803	1100	-6.959
2803	1200	-1.369
2803	1300	4.221
2803	1400	9.811
2803	1500	15.401
2803	1600	20.991
2803	1700	26.581
2803	1800	32.171
2803	1900	37.761
2803	200	-57.269
2803	2000	43.351
2803	2100	48.941
2803	2200	54.531
2803	2300	60.121
2803	2400	65.711
2803	2500	71.301
2803	2600	76.891
2803	2700	82.481
2803	2800	88.071
2803	2900	93.661
2803	300	-51.679
2803	3000	99.251
2803	400	-46.089
2803	4095	160.4615
2803	500	-40.499
2803	600	-34.909
2803	700	-29.319
2803	800	-23.729
2803	900	-18.139
2804	0	-69.711
2804	100	-64.0933
2804	1000	-13.534
2804	1100	-7.9163
2804	1200	-2.2986
2804	1300	3.3191
2804	1400	8.9368
2804	1500	14.5545
2804	1600	20.1722
2804	1700	25.7899
2804	1800	31.4076
2804	1900	37.0253
2804	200	-58.4756
2804	2000	42.643
2804	2100	48.2607
2804	2200	53.8784
2804	2300	59.4961
2804	2400	65.1138
2804	2500	70.7315
2804	2600	76.3492
2804	2700	81.9669
2804	2800	87.5846
2804	2900	93.2023
2804	300	-52.8579
2804	3000	98.82
2804	400	-47.2402
2804	4095	160.333815
2804	500	-41.6225
2804	600	-36.0048
2804	700	-30.3871
2804	800	-24.7694
2804	900	-19.1517
2805	0	-70.65
2805	100	-65.0496
2805	1000	-14.646
2805	1100	-9.0456
2805	1200	-3.4452
2805	1300	2.1552
2805	1400	7.7556
2805	1500	13.356
2805	1600	18.9564
2805	1700	24.5568
2805	1800	30.1572
2805	1900	35.7576
2805	200	-59.4492
2805	2000	41.358
2805	2100	46.9584
2805	2200	52.5588
2805	2300	58.1592
2805	2400	63.7596
2805	2500	69.36
2805	2600	74.9604
2805	2700	80.5608
2805	2800	86.1612
2805	2900	91.7616
2805	300	-53.8488
2805	3000	97.362
2805	400	-48.2484
2805	4095	158.68638
2805	500	-42.648
2805	600	-37.0476
2805	700	-31.4472
2805	800	-25.8468
2805	900	-20.2464
2806	0	-69.239
2806	100	-63.6413
2806	1000	-13.262
2806	1100	-7.6643
2806	1200	-2.0666
2806	1300	3.5311
2806	1400	9.1288
2806	1500	14.7265
2806	1600	20.3242
2806	1700	25.9219
2806	1800	31.5196
2806	1900	37.1173
2806	200	-58.0436
2806	2000	42.715
2806	2100	48.3127
2806	2200	53.9104
2806	2300	59.5081
2806	2400	65.1058
2806	2500	70.7035
2806	2600	76.3012
2806	2700	81.8989
2806	2800	87.4966
2806	2900	93.0943
2806	300	-52.4459
2806	3000	98.692
2806	400	-46.8482
2806	4095	159.986815
2806	500	-41.2505
2806	600	-35.6528
2806	700	-30.0551
2806	800	-24.4574
2806	900	-18.8597
2807	0	-68.348
2807	100	-62.719
2807	1000	-12.058
2807	1100	-6.429
2807	1200	-.8
2807	1300	4.829
2807	1400	10.458
2807	1500	16.087
2807	1600	21.716
2807	1700	27.345
2807	1800	32.974
2807	1900	38.603
2807	200	-57.09
2807	2000	44.232
2807	2100	49.861
2807	2200	55.49
2807	2300	61.119
2807	2400	66.748
2807	2500	72.377
2807	2600	78.006
2807	2700	83.635
2807	2800	89.264
2807	2900	94.893
2807	300	-51.461
2807	3000	100.522
2807	400	-45.832
2807	4095	162.15955
2807	500	-40.203
2807	600	-34.574
2807	700	-28.945
2807	800	-23.316
2807	900	-17.687
2808	0	-319.59
2808	1260	-115.9362
2808	1320	-106.2384
2808	1380	-96.5406
2808	1440	-86.8428
2808	1500	-77.145
2808	1560	-67.4472
2808	1620	-57.7494
2808	1680	-48.0516
2808	1740	-38.3538
2808	1800	-28.656
2808	1860	-18.9582
2808	1920	-9.2604
2808	1980	.4374
2808	2040	10.1352
2808	2100	19.833
2808	2160	29.5308
2808	2220	39.2286
2808	2280	48.9264
2808	2340	58.6242
2808	2400	68.322
2808	2460	78.0198
2808	2520	87.7176
2808	2580	97.4154
2808	2640	107.1132
2808	2700	116.811
2808	2760	126.5088
2808	2820	136.2066
2808	2880	145.9044
2808	2940	155.6022
2808	3000	165.3
2808	4095	342.28485
2809	0	-268.6
2809	1040	689.5728
2809	1115	758.6718
2809	1190	827.7708
2809	1265	896.8698
2809	1340	965.9688
2809	1415	1035.0678
2809	1490	1104.1668
2809	1565	1173.2658
2809	1640	1242.3648
2809	1715	1311.4638
2809	1790	1380.5628
2809	1865	1449.6618
2809	1940	1518.7608
2809	2015	1587.8598
2809	2090	1656.9588
2809	2165	1726.0578
2809	2240	1795.1568
2809	2315	1864.2558
2809	2390	1933.3548
2809	2465	2002.4538
2809	290	-1.4172
2809	365	67.6818
2809	4095	3504.2054
2809	440	136.7808
2809	515	205.8798
2809	590	274.9788
2809	665	344.0778
2809	740	413.1768
2809	815	482.2758
2809	890	551.3748
2809	965	620.4738
2810	0	-76.17
2810	1100	162.541
2810	1220	188.5822
2810	1340	214.6234
2810	1460	240.6646
2810	1580	266.7058
2810	1700	292.747
2810	1820	318.7882
2810	1940	344.8294
2810	2060	370.8706
2810	2180	396.9118
2810	2300	422.953
2810	2420	448.9942
2810	2540	475.0354
2810	2660	501.0766
2810	2780	527.1178
2810	2900	553.159
2810	3020	579.2002
2810	3140	605.2414
2810	3260	631.2826
2810	3380	657.3238
2810	3500	683.365
2810	3620	709.4062
2810	3740	735.4474
2810	3860	761.4886
2810	3980	787.5298
2810	4095	812.48595
2810	500	32.335
2810	620	58.3762
2810	740	84.4174
2810	860	110.4586
2810	980	136.4998
2811	0	-43.43
2811	1040	193.6692
2811	1160	221.0268
2811	1280	248.3844
2811	1400	275.742
2811	1520	303.0996
2811	1640	330.4572
2811	1760	357.8148
2811	1880	385.1724
2811	200	2.166
2811	2000	412.53
2811	2120	439.8876
2811	2240	467.2452
2811	2360	494.6028
2811	2480	521.9604
2811	2600	549.318
2811	2720	576.6756
2811	2840	604.0332
2811	2960	631.3908
2811	3080	658.7484
2811	320	29.5236
2811	3200	686.106
2811	3320	713.4636
2811	3440	740.8212
2811	3560	768.1788
2811	3680	795.5364
2811	4095	890.1481
2811	440	56.8812
2811	560	84.2388
2811	680	111.5964
2811	800	138.954
2811	920	166.3116
3179	0	-257.98
3179	1040	667.8176
3179	1115	734.58185
3179	1190	801.3461
3179	1265	868.11035
3179	1340	934.8746
3179	1415	1001.63885
3179	1490	1068.4031
3179	1565	1135.16735
3179	1640	1201.9316
3179	1715	1268.69585
3179	1790	1335.4601
3179	1865	1402.22435
3179	1940	1468.9886
3179	2015	1535.75285
3179	2090	1602.5171
3179	2165	1669.28135
3179	2240	1736.0456
3179	2315	1802.80985
3179	2390	1869.5741
3179	2465	1936.33835
3179	290	.1751
3179	365	66.93935
3179	4095	3387.34805
3179	440	133.7036
3179	515	200.46785
3179	590	267.2321
3179	665	333.99635
3179	740	400.7606
3179	815	467.52485
3179	890	534.2891
3179	965	601.05335
3180	0	44.71
3180	1100	296.401
3180	1220	323.8582
3180	1340	351.3154
3180	1460	378.7726
3180	1580	406.2298
3180	1700	433.687
3180	1820	461.1442
3180	1940	488.6014
3180	2060	516.0586
3180	2180	543.5158
3180	2300	570.973
3180	2420	598.4302
3180	2540	625.8874
3180	2660	653.3446
3180	2780	680.8018
3180	2900	708.259
3180	3020	735.7162
3180	3140	763.1734
3180	3260	790.6306
3180	3380	818.0878
3180	3500	845.545
3180	3620	873.0022
3180	3740	900.4594
3180	3860	927.9166
3180	3980	955.3738
3180	4095	981.68695
3180	500	159.115
3180	620	186.5722
3180	740	214.0294
3180	860	241.4866
3180	980	268.9438
3181	0	-46.79
3181	1040	177.0284
3181	1160	202.8536
3181	1280	228.6788
3181	1400	254.504
3181	1520	280.3292
3181	1640	306.1544
3181	1760	331.9796
3181	1880	357.8048
3181	200	-3.748
3181	2000	383.63
3181	2120	409.4552
3181	2240	435.2804
3181	2360	461.1056
3181	2480	486.9308
3181	2600	512.756
3181	2720	538.5812
3181	2840	564.4064
3181	2960	590.2316
3181	3080	616.0568
3181	320	22.0772
3181	3200	641.882
3181	3320	667.7072
3181	3440	693.5324
3181	3560	719.3576
3181	3680	745.1828
3181	4095	834.49495
3181	440	47.9024
3181	560	73.7276
3181	680	99.5528
3181	800	125.378
3181	920	151.2032
54	0	0
54	16383	89.994507
54	16384	-270
54	65535	-.005493
55	0	0
55	16383	89.994507
55	16384	-270
55	65535	-.005493
3016	0	0
3016	10500	.001
3016	11375	.01
3016	12275	.1
3016	13178	1
3016	13250	1.208
3016	13500	2.286
3016	13750	4.324
3016	14000	8.18
3016	14250	15.476
3016	14500	29.279
3016	14750	55.391
3016	15000	104.791
3016	15250	198.25
3016	15500	375.06
3016	15750	709.559
3016	16000	1342.382
3016	16250	2539.591
3016	16383	3565.069
57	-32768	-10
57	32767	10
59	0	-273
59	32767	101.5261202
60	-32768	-30
60	32767	30
61	-32768	-40
61	32767	240
63	0	21
63	65535	2752491
64	-32768	-180
64	32767	180
65	0	0
65	65535	100
66	0	0
66	65535	2999559.389
1610	0	0
1610	65535	45.769644
1611	-32768	-100
1611	32767	100
3235	0	5
3235	65535	5105
2316	18	-220
2316	34	-200
2316	49	-180
2316	64	-160
2316	77	-140
2316	89	-120
2316	100	-100
2316	111	-80
2316	121	-60
2316	131	-40
2316	140	-20
2316	148	0
2316	156	20
2316	164	40
2316	171	60
2316	178	80
2316	185	100
2316	197	140
2316	208	180
2316	219	220
2317	5	90
2317	6	85
2317	7	80
2317	8	75
2317	10	70
2317	11	65
2317	13	60
2317	15	55
2317	18	50
2317	21	45
2317	25	40
2317	30	35
2317	35	30
2317	42	25
2317	49	20
2317	58	15
2317	68	10
2317	80	5
2317	93	0
2317	107	-5
2317	122	-10
2317	137	-15
2317	153	-20
2317	168	-25
2317	183	-30
2317	195	-35
2317	207	-40
2317	217	-45
2317	225	-50
2317	231	-55
67	5	90
67	6	85
67	7	80
67	8	75
67	10	70
67	11	65
67	13	60
67	15	55
67	18	50
67	21	45
67	25	40
67	30	35
67	35	30
67	42	25
67	49	20
67	58	15
67	68	10
67	80	5
67	93	0
67	107	-5
67	122	-10
67	137	-15
67	153	-20
67	168	-25
67	183	-30
67	195	-35
67	207	-40
67	217	-45
67	225	-50
67	231	-55
68	5	90
68	6	85
68	7	80
68	8	75
68	10	70
68	11	65
68	13	60
68	15	55
68	18	50
68	21	45
68	25	40
68	30	35
68	35	30
68	42	25
68	49	20
68	58	15
68	68	10
68	80	5
68	93	0
68	107	-5
68	122	-10
68	137	-15
68	153	-20
68	168	-25
68	183	-30
68	195	-35
68	207	-40
68	217	-45
68	225	-50
68	231	-55
69	5	90
69	6	85
69	7	80
69	8	75
69	10	70
69	11	65
69	13	60
69	15	55
69	18	50
69	21	45
69	25	40
69	30	35
69	35	30
69	42	25
69	49	20
69	58	15
69	68	10
69	80	5
69	93	0
69	107	-5
69	122	-10
69	137	-15
69	153	-20
69	168	-25
69	183	-30
69	195	-35
69	207	-40
69	217	-45
69	225	-50
69	231	-55
2318	5	90
2318	6	85
2318	7	80
2318	8	75
2318	10	70
2318	11	65
2318	13	60
2318	15	55
2318	18	50
2318	21	45
2318	25	40
2318	30	35
2318	35	30
2318	42	25
2318	49	20
2318	58	15
2318	68	10
2318	80	5
2318	93	0
2318	107	-5
2318	122	-10
2318	137	-15
2318	153	-20
2318	168	-25
2318	183	-30
2318	195	-35
2318	207	-40
2318	217	-45
2318	225	-50
2318	231	-55
2318	255	-69
70	0	0
70	4095	1117.5255
70	4096	0
70	65535	0
71	0	0
71	4095	1109.54025
71	4096	0
71	65535	0
72	0	0
72	4095	1.2559365
72	4096	0
72	65535	0
73	0	0
73	4095	110.552715
73	4096	0
73	65535	0
74	0	0
74	4095	10.1764845
74	4096	0
74	65535	0
75	0	0
75	4095	563.26725
75	4096	0
75	65535	0
76	0	-3.529
76	4095	111.52412
76	4096	0
76	65535	0
77	0	-3.529
77	4095	111.52412
77	4096	0
77	65535	0
78	0	0
78	4095	24.22410319148
78	4096	0
78	65535	0
79	0	0
79	4095	23.79892021276
79	4096	0
79	65535	0
80	0	-273.15
80	4095	1445.112
80	4096	0
80	65535	0
81	0	-273.15
81	4095	1445.112
81	4096	0
81	65535	0
82	0	0
82	4095	28.6080795
82	4096	0
82	65535	0
83	0	0
83	4095	28.388178
83	4096	0
83	65535	0
84	0	0
84	4095	28.6080795
84	4096	0
84	65535	0
85	0	0
85	4095	28.388178
85	4096	0
85	65535	0
86	0	0
86	255	255
87	0	0
87	255	255
88	0	.001089
88	16383	.0012383
88	16384	0
88	65535	0
88	8191	-1.2218273
