2994	TTM1_TRQY	85
2994	TTM1_TRQZ	86
2994	TTM2_TRQX	87
2994	TTM2_TRQY	88
2994	TTM2_TRQZ	89
2994	TTM_TOUT	90
2994	SPM_OVRX	91
2994	SPM_OVRY	92
2994	SPM_OVRZ	93
2994	SPM_TRQX	94
2994	SPM_TRQY	95
2994	SPM_TRQZ	96
2994	PIAE_RATE	97
2994	PIAE_PIAE	98
2994	PIAE_SAP	99
2995	SUN_P	0
2995	LIN	1
2995	TTM_ATT	10
2995	TTM_OVR	11
2995	TTM_TRQ	12
2995	TTM_TOUT	13
2995	SPM_OVR	14
2995	SPM_TRQ	15
2995	SPM_SPIN	16
2995	SPM_TOUT	17
2995	OCM_ACC	18
2995	OCM_TRAC	19
2995	LRG	2
2995	OCM_ATT	20
2995	OCM_OVR	21
2995	OCM_TRQ	22
2995	OCM_TO	23
2995	AFM_F2	24
2995	AFM_ATT	25
2995	AFM_OVR	26
2995	NSH_ATT	27
2995	NSH_TRQ	28
2995	NSH_TON	29
2995	SHM_ATT	3
2995	SAM_F3	30
2995	SAM_OVR	31
2995	SAM_TRQ	32
2995	SAM_TOUT	33
2995	SAMG_TOUT	34
2995	SKM_F4	35
2995	SKM_OVR	36
2995	SKM_TRQ	37
2995	SKM_TOUT	38
2995	WOL_TOUT	39
2995	SHM_OVR	4
2995	STL_CONS	40
2995	AFM_GUID_INN	41
2995	IMP_CONS	42
2995	IMP_A_STA	43
2995	IMP_B_STA	44
2995	IMP_C_STA	45
2995	ACM_A_LCV	46
2995	ACM_A_VLT	47
2995	ACM_B_LCV	48
2995	ACM_B_VLT	49
2995	SHM_TRQ	5
2995	STR_A_OPE	50
2995	STR_A_MOD	51
2995	STR_A_EV	52
2995	STR_B_OPE	53
2995	STR_B_MOD	54
2995	STR_B_EV	55
2995	CAM_A_OPE	56
2995	CAM_A_MOD	57
2995	CAM_A_EV	58
2995	CAM_B_OPE	59
2995	SHM_TOUT	6
2995	CAM_B_MOD	60
2995	CAM_B_EV	61
2995	RWA_A_FAI	62
2995	RWA_A_FRC	63
2995	RWA_A_SPD	64
2995	RWA_B_FAI	65
2995	RWA_B_FRC	66
2995	RWA_B_SPD	67
2995	RWA_C_FAI	68
2995	RWA_C_FRC	69
2995	NM_F2	7
2995	RWA_C_SPD	70
2995	RWA_D_FAI	71
2995	RWA_D_FRC	72
2995	RWA_D_SPD	73
2995	SAD_A_TMP	74
2995	SAD_B_TMP	75
2995	SADE_SAP	76
2995	SADE_SAM	77
2995	APM_TEMP	78
2995	APM_A_TMP	79
2995	NM_ATT	8
2995	APM_A_EL	80
2995	APM_A_AZ	81
2995	APM_B_TMP	82
2995	APM_B_EL	83
2995	APM_B_AZ	84
2995	STR_TRACK	85
2995	AIU_TEMP	86
2995	SKM_F2	87
2995	STR_SYNC	88
2995	GLEP_TRK	89
2995	NM_OVR	9
2995	HM_ATHR	90
2995	HM_ATT	91
2995	HM_LIN	92
2995	HM_LRG	93
2995	HM_OVR	94
3055	PowerSupplyA	1
3055	PowerSupplyB	2
2942	not Deployed	0
2942	Deployed	1
3219	SET_1	0
3219	SET_2	1
3220	FALSE	0
3220	TRUE	1
1059	Default	1
1060	Code	40
1060	EEPROM	41
1060	Detector	42
1060	Data	43
1692	Close	0
1692	Open	1
1693	DontClear	0
1693	Clear	1
1061	Off	0
1061	On	1
1694	Dust	0
1694	Bright	1
1694	All	15
1694	PresTrend	2
1694	PresAlert	3
1694	HVPS	4
1694	Temperature	5
1062	Unmasked	0
1062	Masked	1
1063	OverrideOff	0
1063	OverrideOn	1
1695	Grating	0
1695	Mirror	1
2902	Normal	0
2902	Test Pattern	1
1696	PROM	0
1696	EEPROM 0	64
1696	EEPROM 1	65
1696	EEPROM 2	66
1696	EEPROM 3	67
1697	Histogram Mo	0
1697	Pixel Time	1
1697	Pixel Count	2
1697	Count Rate	3
1075	Deployed	0
1075	Stowed	1
1076	Deployed	0
1076	Stowed	1
1078	CPU BIT	0
1078	Timers	1
1078	MMU	2
1078	Time Out	3
1078	EDAC	4
1078	RAM	5
1078	FW PROM	6
1080	DISABLED	0
1080	ENABLED	1
1090	INACTIVE	0
1090	ACTIVE	1
1091	PROTECTED	0
1091	ENABLED	1
1092	A	0
1092	B	1
1093	NOMINAL	0
1093	REDUNDANT	1
1095	PRIORITY	0
1095	DETERMINIST	1
1096	CHANNEL_2	0
1096	CHANNEL_1	1
1124	NORMAL	0
1124	UVD_(B)	1
1125	NORMAL	0
1125	UVD_(A)	1
1126	ACTIVE_PM_B	0
1126	INHIBIT	1
1127	ACTIVE_PM_A	0
1127	INHIBIT	1
1128	IMMEDIATE	0
1128	1_D_POLL	1
1128	4_D_POLL	2
1128	16_D_POLL	3
1128	64_D_POLL	4
1128	256_D_POLL	5
1128	1024_D_POLL	6
1128	NO_IDLE	7
1129	OFF	0
1129	ON	1
1130	PACKET_MODE	0
1130	DIRECT_PM	1
1131	223BY_(I=1)	0
1131	446BY_(I=2)	1
1131	892BY_(I=4)	2
1131	1115BY_(I=5)	3
1132	BANDWIDTH	0
1132	PRIORITY	1
1134	A	0
1134	B	1
1135	NOT_TRIGG'D	0
1135	TRIGGERED	1
1136	NOT_MASKED	0
1136	INHIBITED	1
1137	NO	0
1137	YES	1
1138	INACTIVE	0
1138	ACTIVE	1
1139	OFF_EXT_/ON	0
1139	OFF_EXT_/OFF	1
1140	OFF_INT_/ON	0
1140	OFF_INT_/OFF	1
1141	INHIBITED	0
1141	RUNNING	1
1142	NEXT_TO_A	0
1142	NEXT_TO_B	1
1143	A	0
1143	B	1
1144	NORMAL0	0
1144	NORMAL1	1
1144	NORMAL10	10
1144	NORMAL11	11
1144	NORMAL12	12
1144	NORMAL13	13
1144	NORMAL14	14
1144	NORMAL15	15
1144	NORMAL2	2
1144	NORMAL3	3
1144	NORMAL4	4
1144	NORMAL5	5
1144	NORMAL6	6
1144	NORMAL7	7
1144	NORMAL8	8
1144	TEST	9
1698	MASKED	0
1698	UNMASKED	1
1699	NO PARITY	0
1699	PARITY	1
1700	EVEN PARITY	0
1700	ODD PARITY	1
1701	1 STOP BIT	0
1701	2 STOP BITS	1
1702	NOT AVAIL	0
1702	AVAILABLE	1
1703	ONGOING	0
1703	COMPLETE	1
1704	UNASSERTED	0
1704	ASSERTED	1
1705	I/F 1 USED	0
1705	I/F 2 USED	1
1706	DMA	0
1706	REGISTER IO	1
1707	IDLE	0
1707	TEST	1
1707	PACKET	2
1707	FRAME	3
1708	WORD	0
1708	BYTE	1
1709	32_BITS	0
1709	16_BITS	1
1709	24_BITS	2
1709	32_BITS_	3
1710	NOT GENER	0
1710	GENERATED	1
1711	FRESH DATA	0
1711	OLD DATA	1
1712	OLD TM	0
1712	NEW TM	1
1713	0	0
1713	1	1
1713	10	10
1713	11	11
1713	12	12
1713	13	13
1713	14	14
1713	15	15
1713	16	16
1713	17	17
1713	18	18
1713	19	19
1713	2	2
1713	20	20
1713	21	21
1713	22	22
1713	23	23
1713	24	24
1713	25	25
1713	26	26
1713	27	27
1713	28	28
1713	29	29
1713	3	3
1713	30	30
1713	31	31
1713	32	32
1713	33	33
1713	34	34
1713	35	35
1713	36	36
1713	37	37
1713	38	38
1713	39	39
1713	4	4
1713	40	40
1713	41	41
1713	42	42
1713	43	43
1713	44	44
1713	45	45
1713	46	46
1713	47	47
1713	48	48
1713	49	49
1713	5	5
1713	50	50
1713	51	51
1713	52	52
1713	53	53
1713	54	54
1713	55	55
1713	6	6
1713	7	7
1713	8	8
1713	9	9
1714	NO ERROR	0
1714	EOR	1
1714	INCORR ADD	2
1714	RESPONS NOK	3
1714	NO RESPONSE	4
1714	DUMMY INTERR	5
1714	INV LITT COD	6
1714	NOT USED	7
1715	PERFORM	0
1715	BYPASS	1
1716	2	0
1716	4	1
1716	16	2
1716	64	3
1717	WAITSTATES	0
1717	INTERRUPTS	1
1718	WRITE	0
1718	READ	1
1719	CPU->RM	0
1719	RM->CPU	1
1720	LITTLE	0
1720	BIG	1
1721	8 BITS	0
1721	16 BITS	1
1721	32 BITS	2
1721	32 BITS_	3
1722	NO CONNECT	0
1722	CHANNEL 1	1
1722	CHANNEL 2	2
1722	LOCAL FIFO	3
1723	NO CONNECT	0
1723	CHANNEL 1	1
1723	LOCAL FIFO	2
1723	CHANNEL 3	3
1724	NO CONNECT	0
1724	LOCAL FIFO	1
1724	CHANNEL 2	2
1724	CHANNEL 3	3
1725	Disable COMI	0
1725	1 CLOCK CYCL	1
1725	10 CLOCK CYC	10
1725	11 CLOCK CYC	11
1725	12 CLOCK CYC	12
1725	13 CLOCK CYC	13
1725	14 CLOCK CYC	14
1725	15 CLOCK CYC	15
1725	2 CLOCK CYCL	2
1725	3 CLOCK CYCL	3
1725	4 CLOCK CYCL	4
1725	5 CLOCK CYCL	5
1725	6 CLOCK CYCL	6
