AA1S100E	2	AACF102H	2	VAC10211	E	R	0	
AA1S100E	3	AACF102B	1	VAC10201	E	R	8770	
AA1S100E	3	AACF102B	2	VAC10202	E	R	0.0873	
AA1S100E	4	AACF102B	1	VAC10201	E	R	8771	
AA1S100E	4	AACF102B	2	VAC10202	E	R	0.0175	
AA1S100E	5	AACF102H	1	VAC10210	E	R	8770	
AA1S100E	5	AACF102H	2	VAC10211	E	R	0	
AA1S100E	6	AACF102H	1	VAC10210	E	R	8771	
AA1S100E	6	AACF102H	2	VAC10211	E	R	0	
AA1S100E	7	AACF100A	1	VAC10001	E	E	CAM_A_HC	
AA1S100E	7	AACF100A	2	VAC10002	E	E	Enable	
AA1S100E	8	AACF100A	1	VAC10001	E	E	CAM_B_HC	
AA1S100E	8	AACF100A	2	VAC10002	E	E	Enable	
AA1S100E	9	AACF100C	1	VAC10001	E	E	CAM_A_MOD	
AA1S100E	9	AACF100C	2	VAC10002	E	E	Enable	
AA1S100E	10	AACF100C	1	VAC10001	E	E	CAM_B_MOD	
AA1S100E	10	AACF100C	2	VAC10002	E	E	Enable	
AA1S100E	11	AACF100C	1	VAC10001	E	E	AFM_GUID_INN	
AA1S100E	11	AACF100C	2	VAC10002	E	E	Enable	
AA1S201A	1	AACF100C	1	VAC10001	E	E	LIN	
AA1S201A	1	AACF100C	2	VAC10002	E	E	Disable	
AA1S201A	2	AACF100C	1	VAC10001	E	E	LRG	
AA1S201A	2	AACF100C	2	VAC10002	E	E	Disable	
AA1S201B	1	AACF100C	1	VAC10001	E	E	LIN	
AA1S201B	1	AACF100C	2	VAC10002	E	E	Enable	
AA1S201B	2	AACF100C	1	VAC10001	E	E	LRG	
AA1S201B	2	AACF100C	2	VAC10002	E	E	Enable	
AA1S201B	3	AACF100D	1	VAC10001	E	E	LIN	
AA1S201B	3	AACF100D	2	VAC10002	E	E	Enable	
AA1S201B	4	AACF100D	1	VAC10001	E	E	LRG	
AA1S201B	4	AACF100D	2	VAC10002	E	E	Enable	
AA1S201C	1	ZAC10292	0	FAC10061	E	F	VAC10061	
AA1S201C	1	ZAC10292	48	FAC10062	E	R	10	
AA1S201C	1	ZAC10292	64	FAC10027	E	D		
AA1S201C	1	ZAC10292	72	FAC10063	E	R	6	
AA1S201C	1	ZAC10292	80	FAC10064	E	R	0.6	
AA1S201C	1	ZAC10292	112	FAC10065	E	R	180	
AA1S201C	1	ZAC10292	144	FAC10066	E	R	0	
AA1S201C	1	ZAC10292	176	FAC10067	E	R	0	
AA1S201C	1	ZAC10292	208	FAC10068	E	R	0	
AA1S201C	1	ZAC10292	240	FAC10069	E	R	1	
AA1S201C	1	ZAC10292	272	FAC10070	E	R	0	
AA1S201C	1	ZAC10292	304	FAC10071	E	R	0	
AA1S201C	1	ZAC10292	336	FAC10072	E	R	0	
AA1S201C	2	ZAC10792	0	FAC10061	E	F	VAC10062	
AA1S201C	2	ZAC10792	48	FAC10062	E	R	10	
AA1S201C	2	ZAC10792	64	FAC10027	E	D		
AA1S201C	2	ZAC10792	72	FAC10063	E	R	6	
AA1S201C	2	ZAC10792	80	FAC10064	E	R	0.6	
AA1S201C	2	ZAC10792	112	FAC10065	E	R	180	
AA1S201C	2	ZAC10792	144	FAC10066	E	R	0	
AA1S201C	2	ZAC10792	176	FAC10067	E	R	0	
AA1S201C	2	ZAC10792	208	FAC10068	E	R	0	
AA1S201C	2	ZAC10792	240	FAC10069	E	R	1	
AA1S201C	2	ZAC10792	272	FAC10070	E	R	0	
AA1S201C	2	ZAC10792	304	FAC10071	E	R	0	
AA1S201C	2	ZAC10792	336	FAC10072	E	R	0	
AA1S201D	1	ZAC20207	0	FAC30114	E	E	False	
AA1S201E	1	ZSKA6523	48	FSK01450	E	D		
AA1S201E	1	ZSKA6523	64	FSK01451	E	E	Normal Mode1	
AA1S201E	1	ZSKA6523	80	FSK01452	E	D		
AA1S201E	2	ZSKA6523	48	FSK01450	E	D		
AA1S201E	2	ZSKA6523	64	FSK01451	E	E	AFM	
AA1S201E	2	ZSKA6523	80	FSK01452	E	D		
AA1S201E	3	ZSKA6523	48	FSK01450	E	D		
AA1S201E	3	ZSKA6523	64	FSK01451	E	E	AOCS weekly	
AA1S201E	3	ZSKA6523	80	FSK01452	E	D		
AA1S201F	2	ZDM01610	5	FDM30091	E	E	AOCMS 20	
AA1S201F	2	ZDM01610	12	FDM30018	E	R	4	
AA1S201F	3	ZAC00327	8	FAC00SID	E	R	227	
AA1S201F	3	ZAC00327	19	FACD0330	E	E	No Phase	
AA1S201F	3	ZAC00327	20	FACD0328	E	D		
AA1S201F	3	ZAC00327	24	FACD0329	E	D		
AA1S201F	5	ZAC01250	8	FAC30002	E	R	227	
AA1S201G	1	ZDMG0003	24	PDMX5136	E	D		
AA1S201G	1	ZDMG0003	80	PDMX5002	E	D		
AA1S201G	1	ZDMG0003	112	PDMX5060	E	D		
AA1S201G	1	ZDMG0003	256	PDMX5330	E	D		
AA1S201G	2	ZDMG0004	24	PDMX5137	E	D		
AA1S201G	2	ZDMG0004	80	PDMX5003	E	D		
AA1S201G	2	ZDMG0004	112	PDMX5061	E	D		
AA1S201G	2	ZDMG0004	256	PDMX5340	E	D		
AA1S201H	1	ZSRU2010	352	PSRGT001	E	D		
AA1S201H	1	ZSRU2010	416	PSRGT009	E	E	DMN_DOWNLINK	
AA1S201H	1	ZSRU2010	448	PSRGT019	E	E	DMN_PAUSE	
AA1S201H	2	ZDM10144	0	FDM10156	E	E	OSIRIS	
AA1S201H	3	ZDM10143	0	FDM10142	E	R	CC27	
AA1S201H	3	ZDM10143	16	FDM10156	E	E	OSIRIS	
AA1S201H	3	ZDM10143	32	FDM10157	E	R	536870916	
AA1S201H	4	ZSRU2010	352	PSRGT001	E	D		
AA1S201H	4	ZSRU2010	416	PSRGT009	E	E	DMN_DOWNLINK	
AA1S201H	4	ZSRU2010	448	PSRGT019	E	E	DMN_RESUME	
AA1S201I	1	ZSRU2010	352	PSRGT001	E	D		
AA1S201I	1	ZSRU2010	416	PSRGT009	E	E	DMN_DOWNLINK	
AA1S201I	1	ZSRU2010	448	PSRGT019	E	E	DMN_PAUSE	
AA1S201I	2	ZDM10144	0	FDM10156	E	E	OSIRIS	
AA1S201I	3	ZDM10143	0	FDM10142	E	R	CC07	
AA1S201I	3	ZDM10143	16	FDM10156	E	E	OSIRIS	
AA1S201I	3	ZDM10143	32	FDM10157	E	R	536870916	
AA1S201I	4	ZSRU2010	352	PSRGT001	E	D		
AA1S201I	4	ZSRU2010	416	PSRGT009	E	E	DMN_DOWNLINK	
AA1S201I	4	ZSRU2010	448	PSRGT019	E	E	DMN_RESUME	
AA1S201L	1	ZSRU2010	352	PSRGT001	E	D		
AA1S201L	1	ZSRU2010	416	PSRGT009	E	E	DMN_DOWNLINK	
AA1S201L	1	ZSRU2010	448	PSRGT019	E	E	DMN_PAUSE	
AA1S201L	2	ZDM10144	0	FDM10156	E	E	OSIRIS	
AA1S201L	3	ZDM10143	0	FDM10142	E	R	CC27	
AA1S201L	3	ZDM10143	16	FDM10156	E	E	OSIRIS	
AA1S201L	3	ZDM10143	32	FDM10157	E	R	536879016	
AA1S201L	4	ZSRU2010	352	PSRGT001	E	D		
AA1S201L	4	ZSRU2010	416	PSRGT009	E	E	DMN_DOWNLINK	
AA1S201L	4	ZSRU2010	448	PSRGT019	E	E	DMN_RESUME	
AA1S201M	2	ASEF003A	1	VSK01480	E	S		
AA1S201M	2	ASEF003A	2	VSK01481	E	R	140	
AA1S201M	2	ASEF003A	3	VSK01482	E	R	33	
AA1S201M	2	ASEF003A	4	VSK01483	E	S		
AA1S201N	1	AACF100C	1	VAC10001	E	E	LIN	
AA1S201N	1	AACF100C	2	VAC10002	E	E	Enable	
AA1S201N	2	AACF100C	1	VAC10001	E	E	LRG	
AA1S201N	2	AACF100C	2	VAC10002	E	E	Enable	
AA1S201P	1	ZAC20207	0	FAC30114	E	E	True	
AA2S200A	1	AACF100C	1	VAC10001	E	E	LIN	
AA2S200A	1	AACF100C	2	VAC10002	E	E	Disable	
AA2S200A	2	AACF100C	1	VAC10001	E	E	LRG	
AA2S200A	2	AACF100C	2	VAC10002	E	E	Disable	
AA2S200B	1	AACF100C	1	VAC10001	E	E	LIN	
AA2S200B	1	AACF100C	2	VAC10002	E	E	Enable	
AA2S200B	2	AACF100C	1	VAC10001	E	E	LRG	
AA2S200B	2	AACF100C	2	VAC10002	E	E	Enable	
AA2S200B	3	AACF100D	1	VAC10001	E	E	LIN	
AA2S200B	3	AACF100D	2	VAC10002	E	E	Enable	
AA2S200B	4	AACF100D	1	VAC10001	E	E	LRG	
AA2S200B	4	AACF100D	2	VAC10002	E	E	Enable	
AA2S200C	1	ZAC10292	0	FAC10061	E	F	VAC10061	
AA2S200C	1	ZAC10292	48	FAC10062	E	R	10	
AA2S200C	1	ZAC10292	64	FAC10027	E	D		
AA2S200C	1	ZAC10292	72	FAC10063	E	R	6	
AA2S200C	1	ZAC10292	80	FAC10064	E	R	0.6	
AA2S200C	1	ZAC10292	112	FAC10065	E	R	180	
AA2S200C	1	ZAC10292	144	FAC10066	E	R	0	
AA2S200C	1	ZAC10292	176	FAC10067	E	R	0	
AA2S200C	1	ZAC10292	208	FAC10068	E	R	0	
AA2S200C	1	ZAC10292	240	FAC10069	E	R	1	
AA2S200C	1	ZAC10292	272	FAC10070	E	R	0	
AA2S200C	1	ZAC10292	304	FAC10071	E	R	0	
AA2S200C	1	ZAC10292	336	FAC10072	E	R	0	
AA2S200C	2	ZAC10792	0	FAC10061	E	F	VAC10062	
AA2S200C	2	ZAC10792	48	FAC10062	E	R	10	
AA2S200C	2	ZAC10792	64	FAC10027	E	D		
AA2S200C	2	ZAC10792	72	FAC10063	E	R	6	
AA2S200C	2	ZAC10792	80	FAC10064	E	R	0.6	
AA2S200C	2	ZAC10792	112	FAC10065	E	R	180	
AA2S200C	2	ZAC10792	144	FAC10066	E	R	0	
AA2S200C	2	ZAC10792	176	FAC10067	E	R	0	
AA2S200C	2	ZAC10792	208	FAC10068	E	R	0	
AA2S200C	2	ZAC10792	240	FAC10069	E	R	1	
AA2S200C	2	ZAC10792	272	FAC10070	E	R	0	
AA2S200C	2	ZAC10792	304	FAC10071	E	R	0	
AA2S200C	2	ZAC10792	336	FAC10072	E	R	0	
AA2S200C	3	ZAC20207	0	FAC30114	E	E	True	
AA2S200D	1	ZAC20207	0	FAC30114	E	E	False	
AA2S200E	1	ZSKA6523	48	FSK01450	E	D		
AA2S200E	1	ZSKA6523	64	FSK01451	E	E	AFM	
AA2S200E	1	ZSKA6523	80	FSK01452	E	D		
AA2S200E	2	ZSKA6523	48	FSK01450	E	D		
AA2S200E	2	ZSKA6523	64	FSK01451	E	E	AOCS weekly	
AA2S200E	2	ZSKA6523	80	FSK01452	E	D		
AA2S200F	2	ZDM01610	5	FDM30091	E	E	AOCMS 20	
AA2S200F	2	ZDM01610	12	FDM30018	E	R	4	
AA2S200F	3	ZAC00327	8	FAC00SID	E	R	227	
AA2S200F	3	ZAC00327	19	FACD0330	E	E	No Phase	
AA2S200F	3	ZAC00327	20	FACD0328	E	D		
AA2S200F	3	ZAC00327	24	FACD0329	E	D		
AA2S200F	5	ZAC01250	8	FAC30002	E	R	227	
AA2S200H	1	ZSRU2010	352	PSRGT001	E	D		
AA2S200H	1	ZSRU2010	416	PSRGT009	E	E	DMN_DOWNLINK	
AA2S200H	1	ZSRU2010	448	PSRGT019	E	E	DMN_PAUSE	
AA2S200H	2	ZDM10144	0	FDM10156	E	E	OSIRIS	
AA2S200H	3	ZDM10143	0	FDM10142	E	R	CC27	
AA2S200H	3	ZDM10143	16	FDM10156	E	E	OSIRIS	
AA2S200H	3	ZDM10143	32	FDM10157	E	R	134217728	
AA2S200H	4	ZSRU2010	352	PSRGT001	E	D		
AA2S200H	4	ZSRU2010	416	PSRGT009	E	E	DMN_DOWNLINK	
AA2S200H	4	ZSRU2010	448	PSRGT019	E	E	DMN_RESUME	
AA2S200I	1	ZSRU2010	352	PSRGT001	E	D		
AA2S200I	1	ZSRU2010	416	PSRGT009	E	E	DMN_DOWNLINK	
AA2S200I	1	ZSRU2010	448	PSRGT019	E	E	DMN_PAUSE	
AA2S200I	2	ZDM10144	0	FDM10156	E	E	OSIRIS	
AA2S200I	3	ZDM10143	0	FDM10142	E	R	CC07	
AA2S200I	3	ZDM10143	16	FDM10156	E	E	OSIRIS	
AA2S200I	3	ZDM10143	32	FDM10157	E	R	939524096	
AA2S200I	4	ZSRU2010	352	PSRGT001	E	D		
AA2S200I	4	ZSRU2010	416	PSRGT009	E	E	DMN_DOWNLINK	
AA2S200I	4	ZSRU2010	448	PSRGT019	E	E	DMN_RESUME	
AA2S200M	2	ASEF003A	1	VSK01480	E	S		
AA2S200M	2	ASEF003A	2	VSK01481	E	S		
AA2S200M	2	ASEF003A	3	VSK01482	E	S		
AA2S200M	2	ASEF003A	4	VSK01483	E	S		
AA2S200N	1	AACF100C	1	VAC10001	E	E	LIN	
AA2S200N	1	AACF100C	2	VAC10002	E	E	Enable	
AA2S200N	2	AACF100C	1	VAC10001	E	E	LRG	
AA2S200N	2	AACF100C	2	VAC10002	E	E	Enable	
AA2S200P	1	ZAC20207	0	FAC30114	E	E	True	
AACC003A	1	ZAC13101	6	FAC30158	E	R	192	
AACC003A	1	ZAC13101	15	FAC30160	E	E	Disable	
AACC003A	2	ZAC13101	6	FAC30158	E	R	196	
AACC003A	2	ZAC13101	15	FAC30160	E	E	Disable	
AACC003A	3	ZAC13101	6	FAC30158	E	R	200	
AACC003A	3	ZAC13101	15	FAC30160	E	E	Disable	
AACC003A	5	ZAC20008	0	FAC20047	E	F	VACC0031	
AACC003A	5	ZAC20008	8	FAC20048	E	F	VACC0032	
AACC003A	7	ZAC13101	6	FAC30158	E	R	192	
AACC003A	7	ZAC13101	15	FAC30160	E	E	Enable	
AACC003A	8	ZAC13101	6	FAC30158	E	R	196	
AACC003A	8	ZAC13101	15	FAC30160	E	E	Enable	
AACC003A	9	ZAC13101	6	FAC30158	E	R	200	
AACC003A	9	ZAC13101	15	FAC30160	E	E	Enable	
AACC003B	1	ZAC20008	0	FAC20047	E	F	VACC0031	
AACC003B	1	ZAC20008	8	FAC20048	E	F	VACC0032	
AACC003B	2	ZAC13101	6	FAC30158	E	R	192	
AACC003B	2	ZAC13101	15	FAC30160	E	E	Disable	
AACC003B	3	ZAC13101	6	FAC30158	E	R	196	
AACC003B	3	ZAC13101	15	FAC30160	E	E	Disable	
AACC003B	4	ZAC13101	6	FAC30158	E	R	200	
AACC003B	4	ZAC13101	15	FAC30160	E	E	Disable	
AACC003B	6	ZAC13101	6	FAC30158	E	R	192	
AACC003B	6	ZAC13101	15	FAC30160	E	E	Enable	
AACC003B	7	ZAC13101	6	FAC30158	E	R	196	
AACC003B	7	ZAC13101	15	FAC30160	E	E	Enable	
AACC003B	8	ZAC13101	6	FAC30158	E	R	200	
AACC003B	8	ZAC13101	15	FAC30160	E	E	Enable	
AACC003C	1	ZAC20008	0	FAC20047	E	F	VACC0031	
AACC003C	1	ZAC20008	8	FAC20048	E	F	VACC0032	
AACC003D	1	ZAC13101	6	FAC30158	E	R	192	
AACC003D	1	ZAC13101	15	FAC30160	E	E	Disable	
AACC003D	2	ZAC13101	6	FAC30158	E	R	196	
AACC003D	2	ZAC13101	15	FAC30160	E	E	Disable	
AACC003D	3	ZAC13101	6	FAC30158	E	R	200	
AACC003D	3	ZAC13101	15	FAC30160	E	E	Disable	
AACC003D	5	ZAC13101	6	FAC30158	E	R	192	
AACC003D	5	ZAC13101	15	FAC30160	E	E	Enable	
AACC003D	6	ZAC13101	6	FAC30158	E	R	196	
AACC003D	6	ZAC13101	15	FAC30160	E	E	Enable	
AACC003D	7	ZAC13101	6	FAC30158	E	R	200	
AACC003D	7	ZAC13101	15	FAC30160	E	E	Enable	
AACC004A	3	ZAC20171	0	FAC30121	E	F	VACC0041	
AACC004A	3	ZAC20171	2	FAC30122	E	F	VACC0042	
AACC004A	3	ZAC20171	4	FAC30123	E	F	VACC0043	
AACC004A	3	ZAC20171	6	FAC30124	E	F	VACC0044	
AACC004A	3	ZAC20171	8	FAC30125	E	F	VACC0045	
AACC004A	3	ZAC20171	10	FAC30126	E	F	VACC0046	
AACC004A	3	ZAC20171	12	FAC30127	E	F	VACC0047	
AACC004A	3	ZAC20171	14	FAC30128	E	F	VACC0048	
AACC004B	3	ZAC20171	0	FAC30121	E	F	VACC0041	
AACC004B	3	ZAC20171	2	FAC30122	E	F	VACC0042	
AACC004B	3	ZAC20171	4	FAC30123	E	F	VACC0043	
AACC004B	3	ZAC20171	6	FAC30124	E	F	VACC0044	
AACC004B	3	ZAC20171	8	FAC30125	E	F	VACC0045	
AACC004B	3	ZAC20171	10	FAC30126	E	F	VACC0046	
AACC004B	3	ZAC20171	12	FAC30127	E	F	VACC0047	
AACC004B	3	ZAC20171	14	FAC30128	E	F	VACC0048	
AACC005B	3	ZAC13101	6	FAC30158	E	R	295	
AACC005B	3	ZAC13101	15	FAC30160	E	E	Disable	
AACC005B	4	ZAC13101	6	FAC30158	E	R	299	
AACC005B	4	ZAC13101	15	FAC30160	E	E	Disable	
AACC005B	5	ZAC13101	6	FAC30158	E	R	305	
AACC005B	5	ZAC13101	15	FAC30160	E	E	Disable	
AACC005B	6	ZAC13101	6	FAC30158	E	R	309	
AACC005B	6	ZAC13101	15	FAC30160	E	E	Disable	
AACC005B	7	ZAC13105	7	FAC30158	E	F	VACC0051	
AACC005B	7	ZAC13105	16	FAC30163	E	R	0.04363	
AACC005B	7	ZAC13105	48	FAC30164	E	R	-2.862	
AACC005B	7	ZAC13105	86	FAC30165	E	R	3	
AACC005B	8	ZAC13105	7	FAC30158	E	F	VACC0052	
AACC005B	8	ZAC13105	16	FAC30163	E	R	1.379	
AACC005B	8	ZAC13105	48	FAC30164	E	R	-4.52	
AACC005B	8	ZAC13105	86	FAC30165	E	R	3	
AACC005B	9	ZAC13105	7	FAC30158	E	F	VACC0053	
AACC005B	9	ZAC13105	16	FAC30163	E	R	0.611	
AACC005B	9	ZAC13105	48	FAC30164	E	R	-2.967	
AACC005B	9	ZAC13105	86	FAC30165	E	R	3	
AACC005B	10	ZAC13105	7	FAC30158	E	F	VACC0054	
AACC005B	10	ZAC13105	16	FAC30163	E	R	1.484	
AACC005B	10	ZAC13105	48	FAC30164	E	R	-4.625	
AACC005B	10	ZAC13105	86	FAC30165	E	R	3	
AACC005B	11	ZAC20134	0	FAC20006	E	F	VACC0055	
AACC005B	11	ZAC20134	8	FAC20032	E	F	VACC0056	
AACC005C	3	ZAC20134	0	FAC20006	E	F	VACC0057	
AACC005C	3	ZAC20134	8	FAC20032	E	F	VACC0058	
AACC006A	1	ZAC20074	0	PACD0431	E	F	VACR0061	
AACC006A	1	ZAC20074	2	PACD0432	E	F	VACR0062	
AACC006A	1	ZAC20074	4	PACD0433	E	F	VACR0063	
AACC006A	1	ZAC20074	6	PACD0434	E	F	VACR0064	
AACC006A	1	ZAC20074	8	PACD0441	E	F	VACR0065	
AACC006A	1	ZAC20074	10	PACD0442	E	F	VACR0066	
AACC006A	1	ZAC20074	12	PACD0443	E	F	VACR0067	
AACC006A	1	ZAC20074	14	PACD0444	E	F	VACR0068	
AACC006B	1	ZAC20074	0	PACD0431	E	F	VACR0061	
AACC006B	1	ZAC20074	2	PACD0432	E	F	VACR0062	
AACC006B	1	ZAC20074	4	PACD0433	E	F	VACR0063	
AACC006B	1	ZAC20074	6	PACD0434	E	F	VACR0064	
AACC006B	1	ZAC20074	8	PACD0441	E	F	VACR0065	
AACC006B	1	ZAC20074	10	PACD0442	E	F	VACR0066	
AACC006B	1	ZAC20074	12	PACD0443	E	F	VACR0067	
AACC006B	1	ZAC20074	14	PACD0444	E	F	VACR0068	
AACC008A	1	ZAC20048	0	FAC20040	E	F	VACR0081	
AACC008A	1	ZAC20048	8	FAC20041	E	F	VACR0082	
AACC008A	1	ZAC20048	16	PACD0421	E	F	VACR0083	
AACC008A	1	ZAC20048	18	PACD0422	E	F	VACR0084	
AACC008A	1	ZAC20048	20	PACD0423	E	F	VACR0085	
AACC008A	1	ZAC20048	22	PACD0424	E	F	VACR0086	
AACC008A	1	ZAC20048	25	PACD0425	E	F	VACR0087	
AACC008A	1	ZAC20048	28	PACD0426	E	F	VACR0088	
AACC008A	1	ZAC20048	31	PACD0427	E	E	Yes	
AACC009A	1	ZAC20079	0	FAC20006	E	F	VAC00901	
AACC009A	1	ZAC20079	8	FAC20032	E	F	VAC00902	
AACC009B	1	ZAC20079	0	FAC20006	E	F	VAC00901	
AACC009B	1	ZAC20079	8	FAC20032	E	F	VAC00902	
AACC009C	1	ZAC20079	0	FAC20006	E	F	VAC00901	
AACC009C	1	ZAC20079	8	FAC20032	E	F	VAC00902	
AACC009D	1	ZAC20079	0	FAC20006	E	F	VAC00901	
AACC009D	1	ZAC20079	8	FAC20032	E	F	VAC00902	
AACC010A	1	ZAC20148	0	FAC30053	E	F	VAC01001	
AACC010A	1	ZAC20148	8	FAC30054	E	F	VAC01002	
AACC010B	1	ZAC20148	0	FAC30053	E	F	VAC01001	
AACC010B	1	ZAC20148	8	FAC30054	E	F	VAC01002	
AACC015A	1	ZACX0166	16	FACX0102	E	R	0	
AACC015A	1	ZACX0166	32	FACX0103	E	R	0	
AACC015A	1	ZACX0166	48	FACX0104	E	D		
AACC015A	1	ZACX0166	64	FACX0105	E	D		
AACC015A	2	ZACX0167	16	FACX0112	E	R	255	
AACC015A	2	ZACX0167	32	FACX0113	E	R	255	
AACC015A	2	ZACX0167	48	FACX0114	E	D		
AACC015A	2	ZACX0167	64	FACX0115	E	D		
AACC015A	3	ZAC20080	0	FACX0100	E	R	21866	
AACC015A	3	ZAC20080	16	FACX0101	E	R	2	
AACC015A	4	ZAC20080	0	FACX0100	E	R	21867	
AACC015A	4	ZAC20080	16	FACX0101	E	R	2	
AACC015A	5	ZAC13104	7	FAC30158	E	E	RWA_A_BEA	
AACC015A	5	ZAC13104	16	FAC30161	E	R	255	
AACC015A	5	ZAC13104	32	FAC30162	E	R	0	
AACC015A	5	ZAC13104	54	FAC30165	E	R	12	
AACC015A	6	ZAC13104	7	FAC30158	E	E	RWA_B_BEA	
AACC015A	6	ZAC13104	16	FAC30161	E	R	255	
AACC015A	6	ZAC13104	32	FAC30162	E	R	0	
AACC015A	6	ZAC13104	54	FAC30165	E	R	12	
AACC015B	1	ZACX0166	16	FACX0102	E	D		
AACC015B	1	ZACX0166	32	FACX0103	E	D		
AACC015B	1	ZACX0166	48	FACX0104	E	R	0	
AACC015B	1	ZACX0166	64	FACX0105	E	R	0	
AACC015B	2	ZACX0167	16	FACX0112	E	D		
AACC015B	2	ZACX0167	32	FACX0113	E	D		
AACC015B	2	ZACX0167	48	FACX0114	E	R	255	
AACC015B	2	ZACX0167	64	FACX0115	E	R	255	
AACC015B	3	ZAC20080	0	FACX0100	E	R	21866	
AACC015B	3	ZAC20080	16	FACX0101	E	R	2	
AACC015B	4	ZAC20080	0	FACX0100	E	R	21867	
AACC015B	4	ZAC20080	16	FACX0101	E	R	2	
AACC015B	5	ZAC13104	7	FAC30158	E	E	RWA_C_BEA	
AACC015B	5	ZAC13104	16	FAC30161	E	R	255	
AACC015B	5	ZAC13104	32	FAC30162	E	R	0	
AACC015B	5	ZAC13104	54	FAC30165	E	R	12	
AACC015B	6	ZAC13104	7	FAC30158	E	E	RWA_D_BEA	
AACC015B	6	ZAC13104	16	FAC30161	E	R	255	
AACC015B	6	ZAC13104	32	FAC30162	E	R	0	
AACC015B	6	ZAC13104	54	FAC30165	E	R	12	
AACC015C	1	ZACX0166	16	FACX0102	E	D		
AACC015C	1	ZACX0166	32	FACX0103	E	D		
AACC015C	1	ZACX0166	48	FACX0104	E	D		
AACC015C	1	ZACX0166	64	FACX0105	E	D		
AACC015C	2	ZACX0167	16	FACX0112	E	D		
AACC015C	2	ZACX0167	32	FACX0113	E	D		
AACC015C	2	ZACX0167	48	FACX0114	E	D		
AACC015C	2	ZACX0167	64	FACX0115	E	D		
AACC015C	3	ZAC20080	0	FACX0100	E	R	21866	
AACC015C	3	ZAC20080	16	FACX0101	E	R	2	
AACC015C	4	ZAC20080	0	FACX0100	E	R	21867	
AACC015C	4	ZAC20080	16	FACX0101	E	R	2	
AACC015C	5	ZAC13104	7	FAC30158	E	E	RWA_A_BEA	
AACC015C	5	ZAC13104	16	FAC30161	E	R	117	
AACC015C	5	ZAC13104	32	FAC30162	E	R	20	
AACC015C	5	ZAC13104	54	FAC30165	E	R	12	
AACC015C	6	ZAC13104	7	FAC30158	E	E	RWA_B_BEA	
AACC015C	6	ZAC13104	16	FAC30161	E	R	117	
AACC015C	6	ZAC13104	32	FAC30162	E	R	20	
AACC015C	6	ZAC13104	54	FAC30165	E	R	12	
