1	A	R	0	20	
2	C	R	0	20	
3	C	V	0	64	
4	C	V	0	64	
5	C	V	0	64	
6	C	V	0	64	
7	C	V	0	64	
8	C	V	0	64	
9	C	V	0	64	
10	C	V	0	64	
11	C	V	0	64	
12	C	V	0	64	
13	C	V	0	64	
14	C	V	0	64	
15	C	V	0	64	
16	C	V	0	64	
17	C	V	0	64	
18	C	V	0	64	
19	C	V	0	64	
20	C	V	0	64	
21	C	V	0	64	
22	C	V	0	64	
23	C	V	0	64	
24	C	V	0	64	
25	C	V	0	64	
26	C	V	0	64	
27	C	V	0	64	
28	C	V	0	64	
29	C	V	0	64	
30	C	V	0	64	
31	C	V	0	64	
32	C	V	0	64	
33	C	V	0	64	
34	C	V	0	64	
35	C	V	0	64	
36	C	V	0	64	
37	C	V	0	64	
38	C	V	0	64	
39	C	V	0	64	
40	C	V	0	64	
41	C	V	0	64	
42	C	V	0	64	
43	C	V	0	64	
44	C	V	0	64	
45	C	V	0	64	
46	C	V	0	64	
47	C	V	0	64	
48	C	V	0	64	
49	C	V	0	64	
50	C	V	0	64	
51	C	V	0	64	
52	C	V	0	64	
53	C	V	0	64	
54	C	V	0	64	
55	C	V	0	64	
56	C	V	0	64	
57	C	V	0	64	
58	C	V	0	64	
59	C	V	0	64	
60	C	V	0	64	
61	C	V	0	64	
62	C	V	0	64	
63	C	V	0	64	
64	C	V	0	64	
65	C	V	0	64	
66	C	V	0	64	
67	C	V	0	64	
68	C	V	0	64	
69	C	V	0	64	
70	C	V	0	64	
71	C	V	0	64	
72	C	V	0	64	
73	C	V	0	64	
74	C	V	0	64	
75	C	V	0	64	
76	C	V	0	64	
77	C	V	0	64	
78	C	V	0	64	
79	C	V	0	64	
80	C	V	0	64	
81	C	V	0	64	
82	C	V	0	64	
83	C	V	0	64	
84	C	V	0	64	
85	C	V	0	64	
86	C	V	0	64	
87	C	V	0	64	
88	C	V	0	64	
89	C	V	0	64	
90	C	V	0	64	
91	C	V	0	64	
92	C	V	0	64	
93	C	V	0	64	
94	C	V	0	64	
95	C	V	0	64	
96	C	V	0	64	
97	C	V	0	64	
98	C	V	0	64	
99	C	V	0	64	
100	C	V	0	64	
101	C	V	0	64	
102	C	V	0	64	
103	C	V	0	64	
104	C	V	0	64	
105	C	V	0	64	
106	C	V	0	64	
107	C	V	0	64	
108	C	V	0	64	
109	C	V	0	64	
110	C	V	0	64	
111	C	V	0	64	
112	C	V	0	64	
113	C	V	0	64	
114	C	V	0	64	
115	C	V	0	64	
116	C	V	0	64	
117	C	V	0	64	
118	C	V	0	64	
119	C	V	0	64	
120	C	V	0	64	
121	C	V	0	64	
122	C	V	0	64	
123	C	V	0	64	
124	C	V	0	64	
125	C	V	0	64	
126	C	V	0	64	
127	C	V	0	64	
128	C	V	0	64	
129	C	V	0	64	
130	C	V	0	64	
131	C	V	0	64	
132	C	V	0	64	
133	C	V	0	64	
134	C	V	0	64	
135	C	V	0	64	
136	C	V	0	64	
137	C	V	0	64	
138	C	V	0	64	
139	C	V	0	64	
140	A	R	0	120	
141	C	R	0	120	
142	C	V	0	32	
143	C	V	0	32	
144	C	V	0	32	
145	C	V	0	32	
146	C	V	0	32	
147	C	V	0	32	
148	C	V	0	32	
149	C	V	0	32	
150	C	V	0	32	
151	C	V	0	32	
152	C	V	0	32	
153	C	V	0	32	
154	C	V	0	32	
155	C	V	0	32	
156	C	V	0	32	
157	C	V	0	32	
158	C	V	0	32	
159	C	V	0	32	
160	C	V	0	32	
161	C	V	0	32	
162	C	V	0	32	
163	C	V	0	32	
164	C	V	0	32	
165	C	V	0	32	
166	C	V	0	32	
167	C	V	0	32	
168	C	V	0	32	
169	C	V	0	32	
170	C	V	0	32	
171	C	V	0	32	
172	C	V	0	32	
173	C	V	0	32	
174	C	V	0	32	
175	C	V	0	32	
176	C	V	0	32	
177	C	V	0	32	
178	C	V	0	32	
179	C	V	0	32	
180	C	V	0	32	
181	C	V	0	32	
182	C	V	0	32	
183	C	V	0	32	
184	C	V	0	32	
185	C	V	0	32	
186	C	V	0	32	
187	C	V	0	32	
188	C	V	0	32	
189	C	V	0	32	
190	C	V	0	32	
191	C	V	0	32	
192	C	V	0	32	
193	C	V	0	32	
194	C	V	0	32	
195	C	V	0	32	
196	C	V	0	32	
197	C	V	0	32	
198	C	V	0	32	
199	C	V	0	32	
200	C	V	0	32	
201	C	V	0	32	
202	C	V	0	32	
203	C	V	0	32	
204	C	V	0	32	
205	C	V	0	32	
206	C	V	0	32	
207	C	V	0	32	
208	C	V	0	32	
209	C	V	0	32	
210	C	V	0	32	
211	C	V	0	32	
212	C	V	0	32	
213	C	V	0	32	
214	C	V	0	32	
215	C	V	0	32	
216	C	V	0	32	
217	C	V	0	32	
218	C	V	0	32	
219	C	V	0	32	
220	C	V	0	32	
221	C	V	0	32	
222	C	V	0	32	
223	C	V	0	32	
224	C	V	0	32	
225	C	V	0	32	
226	C	V	0	32	
227	C	V	0	32	
228	C	V	0	32	
229	C	V	0	32	
230	C	V	0	32	
231	C	V	0	32	
232	C	V	0	32	
233	C	V	0	32	
234	C	V	0	32	
235	C	V	0	32	
236	C	V	0	32	
237	C	V	0	32	
238	C	V	0	32	
239	C	V	0	32	
240	C	V	0	32	
241	C	V	0	32	
242	C	V	0	32	
243	C	V	0	32	
244	C	V	0	32	
245	C	V	0	32	
246	C	V	0	32	
247	C	V	0	32	
248	C	V	0	32	
249	C	V	0	32	
250	C	V	0	32	
251	C	V	0	32	
252	C	V	0	32	
253	C	V	0	32	
254	C	V	0	32	
255	C	V	0	32	
256	C	V	0	32	
257	C	V	0	32	
258	C	V	0	32	
259	C	V	0	32	
260	C	V	0	32	
261	C	V	0	32	
262	C	V	0	32	
263	C	V	0	32	
264	C	V	0	32	
265	C	V	0	32	
266	C	V	0	32	
267	C	V	0	32	
268	C	V	0	32	
269	C	V	0	32	
270	C	V	0	32	
271	C	V	0	32	
272	C	V	0	32	
273	C	V	0	32	
274	C	V	0	32	
275	C	V	0	32	
276	C	V	0	32	
277	C	V	0	32	
278	C	V	0	32	
279	C	V	0	32	
280	C	V	0	32	
281	C	V	0	32	
282	C	V	0	32	
283	C	V	0	32	
284	C	V	0	32	
285	C	V	0	32	
286	C	V	0	32	
287	C	V	0	32	
288	C	V	0	32	
289	C	V	0	32	
290	C	V	0	32	
291	C	V	0	32	
292	C	V	0	32	
293	C	V	0	32	
294	C	V	0	32	
295	C	V	0	32	
296	C	V	0	32	
297	C	V	0	32	
298	C	V	0	32	
299	C	V	0	32	
300	C	V	0	32	
301	C	V	0	32	
302	C	V	0	32	
303	C	V	0	32	
304	C	V	0	32	
305	C	V	0	32	
306	C	V	0	32	
307	C	V	0	32	
308	C	V	0	32	
309	C	V	0	32	
310	C	V	0	32	
311	C	V	0	32	
312	C	V	0	32	
313	C	V	0	32	
314	C	V	0	32	
315	C	V	0	32	
316	C	V	0	32	
317	C	V	0	32	
318	C	V	0	32	
319	C	V	0	32	
320	C	V	0	32	
321	C	V	0	32	
322	C	V	0	32	
323	C	V	0	32	
324	C	V	0	32	
325	C	V	0	32	
326	C	V	0	32	
327	C	V	0	32	
328	C	V	0	32	
329	C	V	0	32	
330	C	V	0	32	
331	C	V	0	32	
332	C	V	0	32	
333	C	V	0	32	
334	C	V	0	32	
335	C	V	0	32	
336	C	V	0	32	
337	C	V	0	32	
338	C	V	0	32	
339	C	V	0	32	
340	C	V	0	32	
341	C	V	0	32	
342	C	V	0	32	
343	C	V	0	32	
344	C	V	0	32	
345	C	V	0	32	
346	C	V	0	32	
347	C	V	0	32	
348	C	V	0	32	
349	C	V	0	32	
350	C	V	0	32	
351	C	V	0	32	
352	C	V	0	32	
353	C	V	0	32	
354	C	V	0	32	
355	C	V	0	32	
356	C	V	0	32	
357	C	V	0	32	
358	C	V	0	32	
359	C	V	0	32	
360	C	V	0	32	
361	C	V	0	32	
362	C	V	0	32	
363	C	V	0	32	
364	C	V	0	32	
365	C	V	0	32	
366	C	V	0	32	
367	C	V	0	32	
368	C	V	0	32	
369	C	V	0	32	
370	C	V	0	32	
371	C	V	0	32	
372	C	V	0	32	
373	C	V	0	32	
374	C	V	0	32	
375	C	V	0	32	
376	C	V	0	32	
377	C	V	0	32	
378	C	V	0	32	
379	C	V	0	32	
380	C	V	0	32	
381	C	V	0	32	
382	C	V	0	32	
383	C	V	0	32	
384	C	V	0	32	
385	C	V	0	32	
386	C	V	0	32	
387	C	V	0	32	
388	C	V	0	32	
389	C	V	0	32	
390	C	V	0	32	
391	C	V	0	32	
392	C	V	0	32	
393	C	V	0	32	
394	C	V	0	32	
395	C	V	0	32	
396	C	V	0	32	
397	C	V	0	32	
398	C	V	0	32	
399	C	V	0	32	
400	C	V	0	32	
401	C	V	0	32	
402	C	V	0	32	
403	C	V	0	32	
404	C	V	0	32	
405	C	V	0	32	
406	C	V	0	32	
407	C	V	0	32	
408	C	V	0	32	
409	C	V	0	32	
410	C	V	0	32	
411	C	V	0	32	
412	C	V	0	32	
413	C	V	0	32	
414	C	V	0	32	
415	C	V	0	32	
416	C	V	0	32	
417	C	V	0	32	
418	C	V	0	32	
419	C	V	0	32	
420	C	V	0	32	
421	C	V	0	32	
422	C	V	0	32	
423	C	V	0	32	
424	C	V	0	32	
425	C	V	0	32	
426	C	V	0	32	
427	C	V	0	32	
428	C	V	0	32	
429	C	V	0	32	
430	C	V	0	32	
431	C	V	0	32	
432	C	V	0	32	
433	C	V	0	32	
434	C	V	0	32	
435	C	V	0	32	
436	C	V	0	32	
437	C	V	0	32	
438	C	V	0	32	
439	C	V	0	32	
440	C	V	0	32	
441	C	V	0	32	
442	C	V	0	32	
443	C	V	0	32	
444	C	V	0	32	
445	C	V	0	32	
446	C	V	0	32	
447	C	V	0	32	
448	C	V	0	32	
449	C	V	0	32	
450	C	V	0	32	
451	C	V	0	32	
452	C	V	0	32	
453	C	V	0	32	
454	C	V	0	32	
455	C	V	0	32	
456	C	V	0	32	
457	C	V	0	32	
458	C	V	0	32	
459	C	V	0	32	
460	C	V	0	32	
461	C	V	0	32	
462	C	V	0	32	
463	C	V	0	32	
464	C	V	0	32	
465	C	V	0	32	
466	C	V	0	32	
467	C	V	0	32	
468	C	V	0	32	
469	C	V	0	32	
470	C	V	0	32	
471	C	V	0	32	
472	C	V	0	32	
473	C	V	0	32	
474	C	V	0	32	
475	C	V	0	32	
476	C	V	0	32	
477	C	V	0	32	
478	C	V	0	32	
479	C	V	0	32	
480	C	V	0	32	
481	C	V	0	32	
482	C	V	0	32	
483	C	V	0	32	
484	C	V	0	32	
485	C	V	0	32	
486	C	V	0	32	
487	C	V	0	32	
488	C	V	0	32	
489	C	V	0	32	
490	C	V	0	32	
491	C	V	0	32	
492	C	V	0	32	
493	C	V	0	32	
494	C	V	0	32	
495	C	V	0	32	
496	C	V	0	32	
497	C	V	0	32	
498	C	V	0	32	
499	C	V	0	32	
500	C	V	0	32	
501	C	V	0	32	
502	C	V	0	32	
503	C	V	0	32	
504	C	V	0	32	
505	C	V	0	32	
506	C	V	0	32	
507	C	V	0	32	
508	C	V	0	32	
509	C	V	0	32	
510	C	V	0	32	
511	C	V	0	32	
512	C	V	0	32	
513	C	V	0	32	
514	C	V	0	32	
515	C	V	0	32	
516	C	V	0	32	
