DLVAF030	NLVA0045	25	1	Y	D
DLVAF030	NLVA0046	26	1	Y	D
DLVAF030	NLVA0047	27	1	Y	D
DLVAF030	NLVA0048	28	1	Y	D
DLVAF030	NLVA0049	29	1	Y	D
DLVAF030	NLVA0050	30	1	Y	D
DLVAF030	NLVA0051	31	1	Y	D
DLVAF040	NLVA0052	32	1	Y	D
DLVAF040	NLVA0053	33	1	Y	D
DLVAF040	NLVA0054	34	1	Y	D
DLVAF040	NLVA0055	35	1	Y	D
DLVAF040	NLVA0056	36	1	Y	D
DLVAF040	NLVA0057	37	1	Y	D
DLVAF040	NLVA0058	38	1	Y	D
DLVAF040	NLVA0059	39	1	Y	D
DLVAF040	NLVA0060	40	1	Y	D
DLVAF040	NLVA0061	41	1	Y	D
DLVAF040	NLVA0062	42	1	Y	D
DLVAF040	NLVA0063	43	1	Y	D
DLVAF040	NLVA0064	44	1	Y	D
DLVAF040	NLVA0065	45	1	Y	D
DLVAF040	NLVA0066	46	1	Y	D
DLVAF040	NLVA0067	47	1	Y	D
DLXAF010	NLXD0001	0	1	Y	N
DLXAF010	NLXD0002	1	1	Y	N
DLXAF010	NLXD0003	2	1	Y	N
DLXAF010	NLXD0004	3	1	Y	N
DLXAF010	NLXD0005	4	1	Y	N
DLXAF010	NLXD0011	7	1	Y	N
DLXAF010	NLXD0012	8	1	Y	D
DLXAF010	NLXD0013	10	1	Y	D
DLXAF010	NLXD0014	11	1	Y	D
DLXAF010	NLXD0015	13	1	Y	D
DLXAF010	NLXD0016	14	1	Y	D
DLXAF010	NLXD0017	16	1	Y	D
DLXAF010	NLXD0018	17	1	Y	D
DLXAF010	NLXD0019	18	1	Y	D
DLXAF010	NLXD0020	19	1	Y	D
DLXAF010	NLXD0030	21	1	Y	D
DLXAF010	NLXD0031	22	1	Y	D
DLXAF010	NLXD0032	23	1	Y	D
DLXAF010	NLXD0033	25	1	Y	D
DLXAF010	NLXD0034	27	1	Y	D
DLXAF010	NLXD0035	28	1	Y	D
DLXAF010	NLXD0036	29	1	Y	D
DLXAF010	NLXD0037	32	1	Y	D
DLXAF010	NLXD0038	33	1	Y	D
DLXAF010	NLXD0039	35	1	Y	D
DLXAF010	NLXD0040	36	1	Y	D
DLXAF010	NLXD0042	38	1	Y	D
DLXAF010	NLXD0043	39	1	Y	D
DLXAF010	NLXD0044	40	1	Y	D
DLXAF010	NLXD0045	42	1	Y	D
DLXAF010	NLXA0008	47	1	Y	D
DLXAF010	NLXA0009	48	1	Y	D
DLXAF010	NLXD0010	6	1	Y	N
DLYAF010	NLYA0002	0	1	Y	D
DLYAF010	NLYA0003	2	1	Y	D
DLYAF010	NLYA0004	4	1	Y	D
DLYAF010	NLYA0005	6	1	Y	D
DLYAF010	NLYA0006	7	1	Y	D
DLYAF010	NLYA0007	9	1	Y	D
DLYAF010	NLYA0008	10	1	Y	D
DLYAF010	NLYA0030	13	1	Y	N
DLYAF010	NLYA0031	14	1	Y	N
DLYAF010	NLYA0032	15	1	Y	N
DLYAF010	NLYA0033	16	1	Y	N
DLYAF010	NLYA0034	17	1	Y	N
DLYAF010	NLYA0036	19	1	Y	N
DLYAF010	NLYA0037	21	1	Y	N
DLYAF010	NLYA0039	25	1	Y	N
DLYAF010	NLYA0040	26	1	Y	N
DLYAF010	NLYA0041	27	1	Y	N
DLYAF010	NLYA0042	28	1	Y	N
DLYAF010	NLYA0043	29	1	Y	N
DLYAF010	NLYA0044	31	1	Y	N
DLYAF010	NLYA0045	32	1	Y	D
DLYAF010	NLYA0046	33	1	Y	D
DLYAF010	NLYA0047	34	1	Y	D
DLYAF010	NLYA0048	35	1	Y	D
DLYAF010	NLYA0049	36	1	Y	D
DLYAF010	NLYA0050	37	1	Y	D
DLYAF010	NLYA0051	38	1	Y	D
DLYAF010	NLYA0052	39	1	Y	D
DLYAF010	NLYA0053	40	1	Y	D
DLYAF010	NLYA0054	41	1	Y	D
DLYAF010	NLYA0055	42	1	Y	D
DLYAF010	NLYA0056	43	1	Y	D
DLYAF010	NLYA0057	44	1	Y	D
DLYAF010	NLYA0058	45	1	Y	D
DLYAF010	NLYA0059	46	1	Y	D
DLYAF010	NLYA0060	47	1	Y	D
DLYAF010	NLYA0038	23	1	Y	N
DLYAF020	NLYA0028	29	1	Y	D
DLYAF020	NLYA0029	31	1	Y	D
DLYAF020	NLYG0009	32	1	Y	N
DLYAF020	NLYG0010	33	1	Y	N
DLYAF020	NLYG0011	34	1	Y	N
DLYAF020	NLYG0012	35	1	Y	N
DLYAF020	NLYG0013	36	1	Y	N
DLYAF020	NLYG0014	37	1	Y	N
DLYAF020	NLYG0015	38	1	Y	N
DLYAF020	NLYG0016	39	1	Y	N
DLYAF020	NLYG0017	40	1	Y	N
DLYAF020	NLYG0035	41	1	Y	N
DLYAF020	NLYG0018	42	1	Y	N
DLYAF020	NLYG0019	45	1	Y	N
DLYAF020	NLYG0020	46	1	Y	N
DLYAF020	NLYG0021	47	1	Y	N
DLYAF020	NLYG0022	48	1	Y	N
DLYAF020	NLYG0023	49	1	Y	N
DLYAF020	NLYG0024	52	1	Y	N
DLYAF020	NLYG0025	55	1	Y	N
DLYAF020	NLYG0026	56	1	Y	N
DLYAF020	NLYG0027	59	1	Y	N
DLYAF020	NLYG0028	61	1	Y	N
DLYAF020	NLYG0029	63	1	Y	N
DLYAF020	NLYA0027	27	1	Y	D
DLYAF020	NLYA0009	0	1	Y	D
DLYAF020	NLYA0010	1	1	Y	D
DLYAF020	NLYA0011	2	1	Y	D
DLYAF020	NLYA0012	3	1	Y	D
DLYAF020	NLYA0013	4	1	Y	D
DLYAF020	NLYA0014	5	1	Y	D
DLYAF020	NLYA0015	6	1	Y	D
DLYAF020	NLYA0016	7	1	Y	D
DLYAF020	NLYA0017	8	1	Y	D
DLYAF020	NLYA0035	9	1	Y	D
DLYAF020	NLYA0018	10	1	Y	D
DLYAF020	NLYA0019	13	1	Y	D
DLYAF020	NLYA0020	14	1	Y	D
DLYAF020	NLYA0021	15	1	Y	D
DLYAF020	NLYA0022	16	1	Y	D
DLYAF020	NLYA0023	17	1	Y	D
DLYAF020	NLYA0024	20	1	Y	D
DLYAF020	NLYA0025	23	1	Y	D
DLYAF020	NLYA0026	24	1	Y	D
DTSA0001	NPWD208F	0	1	Y	N
DTSA0001	NPWD208E	1	1	Y	N
DTSA0001	NPWD208D	2	1	Y	N
DTSA0001	NPWD208C	3	1	Y	N
DTSA0001	NPWD2077	4	1	Y	N
DTSA0001	NPWD2076	5	1	Y	N
DTSA0001	NPWD2075	6	1	Y	N
DTSA0001	NPWD2074	7	1	Y	N
DTSA0001	NPWDA077	9	1	Y	N
DTSA0001	NPWDA076	10	1	Y	N
DTSA0001	NPWDA075	11	1	Y	N
DTSA0001	NPWDA074	12	1	Y	N
DTSA0001	NPWD220F	16	1	Y	N
DTSA0001	NPWD220E	17	1	Y	N
DTSA0001	NPWD220D	18	1	Y	N
DTSA0001	NPWD220C	19	1	Y	N
DTSA0001	NPWD2197	20	1	Y	N
DTSA0001	NPWD2196	21	1	Y	N
DTSA0001	NPWD2195	22	1	Y	N
DTSA0001	NPWD2194	23	1	Y	N
DTSA0001	NPWDA197	25	1	Y	N
DTSA0001	NPWDA196	26	1	Y	N
DTSA0001	NPWDA195	27	1	Y	N
DTSA0001	NPWDA194	28	1	Y	N
DTSA0001	NPWD2440	32	1	Y	N
DTSA0001	NPWD2448	33	1	Y	N
DTSA0001	NPWD2450	34	1	Y	N
DTSA0001	NPWD2458	35	1	Y	N
DTSA0001	NPWD2340	36	1	Y	N
DTSA0001	NPWD2348	37	1	Y	N
DTSA0001	NPWD2350	38	1	Y	N
DTSA0001	NPWD2358	39	1	Y	N
DTSA0001	NPWDA340	41	1	Y	N
DTSA0001	NPWDA348	42	1	Y	N
DTSA0001	NPWDA350	43	1	Y	N
DTSA0001	NPWDA358	44	1	Y	N
DTSA0001	NPWD2760	48	1	Y	N
DTSA0001	NPWD2768	49	1	Y	N
DTSA0001	NPWD2770	50	1	Y	N
DTSA0001	NPWD2778	51	1	Y	N
DTSA0001	NPWD2660	52	1	Y	N
DTSA0001	NPWD2668	53	1	Y	N
DTSA0001	NPWD2670	54	1	Y	N
DTSA0001	NPWD2678	55	1	Y	N
DTSA0001	NPWDA660	57	1	Y	N
DTSA0001	NPWDA668	58	1	Y	N
DTSA0001	NPWDA670	59	1	Y	N
DTSA0001	NPWDA678	60	1	Y	N
DTSA0002	NPWD209C	11	1	Y	N
DTSA0002	NPWD209B	12	1	Y	N
DTSA0002	NPWD209A	13	1	Y	N
DTSA0002	NPWD208F	14	1	Y	N
DTSA0002	NPWD208E	15	1	Y	N
DTSA0002	NPWD208D	16	1	Y	N
DTSA0002	NPWD208C	17	1	Y	N
DTSA0002	NPWD2077	18	1	Y	N
DTSA0002	NPWD2076	19	1	Y	N
DTSA0002	NPWD2075	20	1	Y	N
DTSA0002	NPWD2074	21	1	Y	N
DTSA0002	NPWD205F	22	1	Y	N
DTSA0002	NPWD205E	23	1	Y	N
DTSA0002	NPWD205D	24	1	Y	N
DTSA0002	NPWD205C	25	1	Y	N
DTSA0002	NPWD205B	26	1	Y	N
DTSA0002	NPWD205A	27	1	Y	N
DTSA0002	NPWD2059	28	1	Y	N
DTSA0002	NPWD2129	29	1	Y	N
DTSA0002	NPWD2360	32	1	Y	N
DTSA0002	NPWD2368	33	1	Y	N
DTSA0002	NPWD2370	34	1	Y	N
DTSA0002	NPWD2378	35	1	Y	N
DTSA0002	NPWD2380	36	1	Y	N
DTSA0002	NPWD2388	37	1	Y	N
DTSA0002	NPWD2390	38	1	Y	N
DTSA0002	NPWD2398	39	1	Y	N
DTSA0002	NPWD2400	40	1	Y	N
DTSA0002	NPWD2408	41	1	Y	N
DTSA0002	NPWD2410	42	1	Y	N
DTSA0002	NPWD2418	43	1	Y	N
DTSA0002	NPWD2420	44	1	Y	N
DTSA0002	NPWD2428	45	1	Y	N
DTSA0002	NPWD2440	46	1	Y	N
DTSA0002	NPWD2448	47	1	Y	N
DTSA0002	NPWD2450	48	1	Y	N
DTSA0002	NPWD2458	49	1	Y	N
DTSA0002	NPWD2340	50	1	Y	N
DTSA0002	NPWD2348	51	1	Y	N
DTSA0002	NPWD2350	52	1	Y	N
DTSA0002	NPWD2358	53	1	Y	N
DTSA0002	NPWD2280	54	1	Y	N
DTSA0002	NPWD2097	0	1	Y	N
DTSA0002	NPWD2096	1	1	Y	N
DTSA0002	NPWD2095	2	1	Y	N
DTSA0002	NPWD2094	3	1	Y	N
DTSA0002	NPWD2093	4	1	Y	N
DTSA0002	NPWD2092	5	1	Y	N
DTSA0002	NPWD2091	6	1	Y	N
DTSA0002	NPWD2090	7	1	Y	N
DTSA0002	NPWD209F	8	1	Y	N
DTSA0002	NPWD209E	9	1	Y	N
DTSA0002	NPWD209D	10	1	Y	N
DTSA0002	NPWD2288	55	1	Y	N
DTSA0002	NPWD2290	56	1	Y	N
DTSA0002	NPWD2298	57	1	Y	N
DTSA0002	NPWD2300	58	1	Y	N
DTSA0002	NPWD2308	59	1	Y	N
DTSA0002	NPWD2310	60	1	Y	N
DTSA0002	NPWD2520	61	1	Y	N
DTSA0003	NPWD2708	37	1	Y	N
DTSA0003	NPWD2710	38	1	Y	N
DTSA0003	NPWD2718	39	1	Y	N
DTSA0003	NPWD2720	40	1	Y	N
DTSA0003	NPWD2728	41	1	Y	N
DTSA0003	NPWD2730	42	1	Y	N
DTSA0003	NPWD2738	43	1	Y	N
DTSA0003	NPWD2740	44	1	Y	N
DTSA0003	NPWD2748	45	1	Y	N
DTSA0003	NPWD2760	46	1	Y	N
DTSA0003	NPWD2768	47	1	Y	N
DTSA0003	NPWD2770	48	1	Y	N
DTSA0003	NPWD2778	49	1	Y	N
DTSA0003	NPWD2660	50	1	Y	N
DTSA0003	NPWD2668	51	1	Y	N
DTSA0003	NPWD2670	52	1	Y	N
DTSA0003	NPWD2678	53	1	Y	N
DTSA0003	NPWD2600	54	1	Y	N
DTSA0003	NPWD2608	55	1	Y	N
DTSA0003	NPWD2610	56	1	Y	N
DTSA0003	NPWD2618	57	1	Y	N
DTSA0003	NPWD2620	58	1	Y	N
DTSA0003	NPWD2628	59	1	Y	N
DTSA0003	NPWD2630	60	1	Y	N
DTSA0003	NPWD2840	61	1	Y	N
DTSA0003	NPWD2217	0	1	Y	N
DTSA0003	NPWD2216	1	1	Y	N
DTSA0003	NPWD2215	2	1	Y	N
DTSA0003	NPWD2214	3	1	Y	N
DTSA0003	NPWD2213	4	1	Y	N
DTSA0003	NPWD2212	5	1	Y	N
DTSA0003	NPWD2211	6	1	Y	N
DTSA0003	NPWD2210	7	1	Y	N
DTSA0003	NPWD221F	8	1	Y	N
DTSA0003	NPWD221E	9	1	Y	N
DTSA0003	NPWD221D	10	1	Y	N
DTSA0003	NPWD221C	11	1	Y	N
DTSA0003	NPWD221B	12	1	Y	N
DTSA0003	NPWD221A	13	1	Y	N
DTSA0003	NPWD220F	14	1	Y	N
DTSA0003	NPWD220E	15	1	Y	N
DTSA0003	NPWD220D	16	1	Y	N
DTSA0003	NPWD220C	17	1	Y	N
DTSA0003	NPWD2197	18	1	Y	N
DTSA0003	NPWD2196	19	1	Y	N
DTSA0003	NPWD2195	20	1	Y	N
DTSA0003	NPWD2194	21	1	Y	N
DTSA0003	NPWD217F	22	1	Y	N
DTSA0003	NPWD217E	23	1	Y	N
DTSA0003	NPWD217D	24	1	Y	N
DTSA0003	NPWD217C	25	1	Y	N
DTSA0003	NPWD217B	26	1	Y	N
DTSA0003	NPWD217A	27	1	Y	N
DTSA0003	NPWD2179	28	1	Y	N
DTSA0003	NPWD2249	29	1	Y	N
DTSA0003	NPWD2680	32	1	Y	N
DTSA0003	NPWD2688	33	1	Y	N
DTSA0003	NPWD2690	34	1	Y	N
DTSA0003	NPWD2698	35	1	Y	N
DTSA0003	NPWD2700	36	1	Y	N
DTSA0004	NPWDA117	0	1	Y	N
DTSA0004	NPWDA116	1	1	Y	N
DTSA0004	NPWDA115	2	1	Y	N
DTSA0004	NPWDA114	3	1	Y	N
DTSA0004	NPWDA113	4	1	Y	N
DTSA0004	NPWDA112	5	1	Y	N
DTSA0004	NPWDA111	6	1	Y	N
DTSA0004	NPWDA110	7	1	Y	N
DTSA0004	NPWDA11F	8	1	Y	N
DTSA0004	NPWDA11E	9	1	Y	N
DTSA0004	NPWDA11D	10	1	Y	N
DTSA0004	NPWDA11C	11	1	Y	N
DTSA0004	NPWDA11B	12	1	Y	N
DTSA0004	NPWDA11A	13	1	Y	N
DTSA0004	NPWDA107	14	1	Y	N
DTSA0004	NPWDA106	15	1	Y	N
DTSA0004	NPWDA105	16	1	Y	N
DTSA0004	NPWDA104	17	1	Y	N
DTSA0004	NPWDA103	18	1	Y	N
DTSA0004	NPWDA102	19	1	Y	N
DTSA0004	NPWDA101	20	1	Y	N
DTSA0004	NPWDA100	21	1	Y	N
DTSA0004	NPWDA10F	22	1	Y	N
DTSA0004	NPWDA10E	23	1	Y	N
DTSA0004	NPWDA10D	24	1	Y	N
DTSA0004	NPWDA10C	25	1	Y	N
DTSA0004	NPWDA10B	26	1	Y	N
DTSA0004	NPWDA10A	27	1	Y	N
DTSA0004	NPWDA097	28	1	Y	N
DTSA0004	NPWDA096	29	1	Y	N
DTSA0004	NPWDA095	30	1	Y	N
DTSA0004	NPWDA094	31	1	Y	N
DTSA0004	NPWDA520	32	1	Y	N
DTSA0004	NPWDA528	33	1	Y	N
DTSA0004	NPWDA530	34	1	Y	N
DTSA0004	NPWDA538	35	1	Y	N
DTSA0004	NPWDA540	36	1	Y	N
DTSA0004	NPWDA548	37	1	Y	N
DTSA0004	NPWDA550	38	1	Y	N
DTSA0004	NPWDA558	39	1	Y	N
DTSA0004	NPWDA560	40	1	Y	N
DTSA0004	NPWDA568	41	1	Y	N
DTSA0004	NPWDA570	42	1	Y	N
DTSA0004	NPWDA578	43	1	Y	N
DTSA0004	NPWDA580	44	1	Y	N
DTSA0004	NPWDA588	45	1	Y	N
DTSA0004	NPWDA440	46	1	Y	N
DTSA0004	NPWDA448	47	1	Y	N
DTSA0004	NPWDA450	48	1	Y	N
DTSA0004	NPWDA458	49	1	Y	N
DTSA0004	NPWDA460	50	1	Y	N
DTSA0004	NPWDA468	51	1	Y	N
DTSA0004	NPWDA470	52	1	Y	N
DTSA0004	NPWDA478	53	1	Y	N
DTSA0004	NPWDA480	54	1	Y	N
DTSA0004	NPWDA488	55	1	Y	N
DTSA0004	NPWDA490	56	1	Y	N
DTSA0004	NPWDA498	57	1	Y	N
DTSA0004	NPWDA500	58	1	Y	N
DTSA0004	NPWDA360	60	1	Y	N
DTSA0004	NPWDA368	61	1	Y	N
DTSA0004	NPWDA370	62	1	Y	N
DTSA0004	NPWDA378	63	1	Y	N
DTSA0004	NPWDA508	59	1	Y	N
DTSA0005	NPWDA288	47	1	Y	N
DTSA0005	NPWDA290	48	1	Y	N
DTSA0005	NPWDA298	49	1	Y	N
DTSA0005	NPWDA300	50	1	Y	N
DTSA0005	NPWDA308	51	1	Y	N
DTSA0005	NPWDA310	52	1	Y	N
DTSA0005	NPWDA318	53	1	Y	N
DTSA0005	NPWDA093	0	1	Y	N
DTSA0005	NPWDA092	1	1	Y	N
DTSA0005	NPWDA091	2	1	Y	N
DTSA0005	NPWDA090	3	1	Y	N
DTSA0005	NPWDA09F	4	1	Y	N
DTSA0005	NPWDA09E	5	1	Y	N
DTSA0005	NPWDA09D	6	1	Y	N
DTSA0005	NPWDA09C	7	1	Y	N
DTSA0005	NPWDA09B	8	1	Y	N
DTSA0005	NPWDA09A	9	1	Y	N
DTSA0005	NPWDA077	10	1	Y	N
DTSA0005	NPWDA076	11	1	Y	N
DTSA0005	NPWDA075	12	1	Y	N
DTSA0005	NPWDA074	13	1	Y	N
DTSA0005	NPWDA05F	14	1	Y	N
DTSA0005	NPWDA05E	15	1	Y	N
DTSA0005	NPWDA05D	16	1	Y	N
DTSA0005	NPWDA05C	17	1	Y	N
DTSA0005	NPWDA05B	18	1	Y	N
DTSA0005	NPWDA05A	19	1	Y	N
DTSA0005	NPWDA059	20	1	Y	N
DTSA0005	NPWDA058	21	1	Y	N
DTSA0005	NPWDA380	32	1	Y	N
DTSA0005	NPWDA388	33	1	Y	N
DTSA0005	NPWDA390	34	1	Y	N
DTSA0005	NPWDA398	35	1	Y	N
DTSA0005	NPWDA400	36	1	Y	N
DTSA0005	NPWDA408	37	1	Y	N
DTSA0005	NPWDA410	38	1	Y	N
DTSA0005	NPWDA418	39	1	Y	N
DTSA0005	NPWDA420	40	1	Y	N
DTSA0005	NPWDA428	41	1	Y	N
DTSA0005	NPWDA340	42	1	Y	N
DTSA0005	NPWDA348	43	1	Y	N
DTSA0005	NPWDA350	44	1	Y	N
DTSA0005	NPWDA358	45	1	Y	N
DTSA0005	NPWDA280	46	1	Y	N
DTSA0006	NPWDA237	0	1	Y	N
DTSA0006	NPWDA236	1	1	Y	N
DTSA0006	NPWDA235	2	1	Y	N
DTSA0006	NPWDA234	3	1	Y	N
DTSA0006	NPWDA233	4	1	Y	N
DTSA0006	NPWDA232	5	1	Y	N
DTSA0006	NPWDA231	6	1	Y	N
DTSA0006	NPWDA230	7	1	Y	N
DTSA0006	NPWDA23F	8	1	Y	N
DTSA0006	NPWDA23E	9	1	Y	N
DTSA0006	NPWDA23D	10	1	Y	N
DTSA0006	NPWDA23C	11	1	Y	N
DTSA0006	NPWDA23B	12	1	Y	N
DTSA0006	NPWDA23A	13	1	Y	N
DTSA0006	NPWDA227	14	1	Y	N
DTSA0006	NPWDA226	15	1	Y	N
DTSA0006	NPWDA225	16	1	Y	N
DTSA0006	NPWDA224	17	1	Y	N
DTSA0006	NPWDA223	18	1	Y	N
DTSA0006	NPWDA222	19	1	Y	N
DTSA0006	NPWDA221	20	1	Y	N
DTSA0006	NPWDA220	21	1	Y	N
DTSA0006	NPWDA22F	22	1	Y	N
DTSA0006	NPWDA22E	23	1	Y	N
DTSA0006	NPWDA22D	24	1	Y	N
DTSA0006	NPWDA22C	25	1	Y	N
DTSA0006	NPWDA22B	26	1	Y	N
DTSA0006	NPWDA22A	27	1	Y	N
DTSA0006	NPWDA217	28	1	Y	N
DTSA0006	NPWDA216	29	1	Y	N
DTSA0006	NPWDA215	30	1	Y	N
DTSA0006	NPWDA214	31	1	Y	N
DTSA0006	NPWDA840	32	1	Y	N
DTSA0006	NPWDA848	33	1	Y	N
DTSA0006	NPWDA850	34	1	Y	N
DTSA0006	NPWDA858	35	1	Y	N
DTSA0006	NPWDA860	36	1	Y	N
DTSA0006	NPWDA868	37	1	Y	N
DTSA0006	NPWDA870	38	1	Y	N
DTSA0006	NPWDA878	39	1	Y	N
DTSA0006	NPWDA880	40	1	Y	N
DTSA0006	NPWDA888	41	1	Y	N
DTSA0006	NPWDA890	42	1	Y	N
DTSA0006	NPWDA898	43	1	Y	N
DTSA0006	NPWDA900	44	1	Y	N
DTSA0006	NPWDA908	45	1	Y	N
DTSA0006	NPWDA760	46	1	Y	N
DTSA0006	NPWDA768	47	1	Y	N
DTSA0006	NPWDA770	48	1	Y	N
DTSA0006	NPWDA778	49	1	Y	N
DTSA0006	NPWDA780	50	1	Y	N
DTSA0006	NPWDA788	51	1	Y	N
DTSA0006	NPWDA790	52	1	Y	N
DTSA0006	NPWDA798	53	1	Y	N
DTSA0006	NPWDA800	54	1	Y	N
DTSA0006	NPWDA808	55	1	Y	N
DTSA0006	NPWDA810	56	1	Y	N
DTSA0006	NPWDA818	57	1	Y	N
DTSA0006	NPWDA820	58	1	Y	N
DTSA0006	NPWDA828	59	1	Y	N
DTSA0006	NPWDA680	60	1	Y	N
DTSA0006	NPWDA688	61	1	Y	N
DTSA0006	NPWDA690	62	1	Y	N
DTSA0006	NPWDA698	63	1	Y	N
DTSA0007	NPWDA213	0	1	Y	N
DTSA0007	NPWDA212	1	1	Y	N
DTSA0007	NPWDA211	2	1	Y	N
DTSA0007	NPWDA210	3	1	Y	N
DTSA0007	NPWDA21F	4	1	Y	N
DTSA0007	NPWDA21E	5	1	Y	N
DTSA0007	NPWDA21D	6	1	Y	N
DTSA0007	NPWDA21C	7	1	Y	N
DTSA0007	NPWDA21B	8	1	Y	N
DTSA0007	NPWDA21A	9	1	Y	N
DTSA0007	NPWDA197	10	1	Y	N
DTSA0007	NPWDA196	11	1	Y	N
DTSA0007	NPWDA195	12	1	Y	N
DTSA0007	NPWDA194	13	1	Y	N
DTSA0007	NPWDA17F	14	1	Y	N
DTSA0007	NPWDA17E	15	1	Y	N
DTSA0007	NPWDA17D	16	1	Y	N
DTSA0007	NPWDA17C	17	1	Y	N
DTSA0007	NPWDA17B	18	1	Y	N
DTSA0007	NPWDA17A	19	1	Y	N
DTSA0007	NPWDA179	20	1	Y	N
DTSA0007	NPWDA178	21	1	Y	N
DTSA0007	NPWDA700	32	1	Y	N
DTSA0007	NPWDA708	33	1	Y	N
DTSA0007	NPWDA710	34	1	Y	N
